size	sample	distance	reg	reads_rep1	fraction_rep1	reads_rep2	fraction_rep2	reads_rep3	fraction_rep3	reads_sum	fraction_sum	reads_ave	fraction_ave	strain	ribo	CHX
M	Total_WT_EV	83	Distance from start (nt)	227	0.000332434150213373	322	0.000141136764593081	270	0.000153220525194562	819	0.000173278947581108	273	0.000208930480000339	WT + EV	Total	+CHX
M	Total_WT_EV	84	Distance from start (nt)	1749	0.00256135387102727	6809	0.00298447276433009	4414	0.00250487184521776	12972	0.00274453541883045	4324	0.00268356616019171	WT + EV	Total	+CHX
M	Total_WT_EV	85	Distance from start (nt)	574	0.000840604415076987	1262	0.000553150922100834	885	0.000502222832582174	2721	0.000575692327677895	907	0.000631992723253332	WT + EV	Total	+CHX
M	Total_WT_EV	86	Distance from start (nt)	171	0.000250423963376594	267	0.000117029553249543	225	0.000127683770995468	663	0.000140273433756135	221	0.000165045762540535	WT + EV	Total	+CHX
M	Total_WT_EV	87	Distance from start (nt)	1790	0.00262139704353276	5969	0.00261628990017423	4196	0.00238116045820882	11955	0.00252936485754841	3985	0.0025396158006386	WT + EV	Total	+CHX
M	Total_WT_EV	88	Distance from start (nt)	669	0.000979728839175095	1522	0.000667112284815744	1005	0.000570320843779757	3196	0.000676189885798806	1065.33333333333	0.000739053989256865	WT + EV	Total	+CHX
M	Total_WT_EV	89	Distance from start (nt)	347	0.000508170264863614	395	0.00017313360873996	321	0.000182162179953534	1063	0.000224902956384271	354.333333333333	0.00028782201785237	WT + EV	Total	+CHX
M	Total_WT_EV	90	Distance from start (nt)	1815	0.0026580087340849	6659	0.00291872582430226	4632	0.0026285832322267	13106	0.00277288630891088	4368.66666666667	0.00273510593020462	WT + EV	Total	+CHX
M	Total_WT_EV	91	Distance from start (nt)	580	0.000849391220809499	1456	0.000638183631203498	1004	0.000569753360353111	3040	0.000643184371973833	1013.33333333333	0.000685776070788703	WT + EV	Total	+CHX
M	Total_WT_EV	92	Distance from start (nt)	223	0.000326576279725032	291	0.000127549063653996	246	0.000139600922955045	760	0.000160796092993458	253.333333333333	0.000197908755444691	WT + EV	Total	+CHX
M	Total_WT_EV	93	Distance from start (nt)	1644	0.0024075847707083	6135	0.00268904984713836	4245	0.0024089671461145	12024	0.00254396345020177	4008	0.00250186725465372	WT + EV	Total	+CHX
M	Total_WT_EV	94	Distance from start (nt)	469	0.000686835314758026	1347	0.000590407521449939	925	0.000524922169648035	2741	0.000579923803809302	913.666666666667	0.000600721668618667	WT + EV	Total	+CHX
M	Total_WT_EV	95	Distance from start (nt)	153	0.000224063546179058	313	0.000137191948191411	279	0.00015832787603438	745	0.000157622485894903	248.333333333333	0.000173194456801616	WT + EV	Total	+CHX
M	Total_WT_EV	96	Distance from start (nt)	1528	0.0022377065265464	5620	0.00246331868637614	3703	0.00210139112887208	10851	0.00229578737509476	3617	0.00226747211393154	WT + EV	Total	+CHX
M	Total_WT_EV	97	Distance from start (nt)	462	0.000676584041403429	1211	0.000530796962491371	942	0.000534569387901026	2615	0.000553265504181439	871.666666666667	0.000580650130598609	WT + EV	Total	+CHX
M	Total_WT_EV	98	Distance from start (nt)	173	0.000253352898620764	282	0.000123604247252326	244	0.000138465956101752	699	0.000147890090792668	233	0.000171807700658281	WT + EV	Total	+CHX
M	Total_WT_EV	99	Distance from start (nt)	1629	0.00238561775637702	5382	0.00235900020819864	4420	0.00250827674577764	11431	0.00241850018290556	3810.33333333333	0.00241763157011777	WT + EV	Total	+CHX
M	Total_WT_EV	100	Distance from start (nt)	397	0.000581393645967881	1155	0.000506251438214313	913	0.000518112368528277	2465	0.000521529433195888	821.666666666667	0.000535252484236824	WT + EV	Total	+CHX
M	Total_WT_EV	-100	Distance from stop (nt)	529	0.000774703372083147	1057	0.000463296770729462	872	0.00049484554803577	2458	0.000520048416549896	819.333333333333	0.000577615230282793	WT + EV	Total	+CHX
M	Total_WT_EV	-99	Distance from stop (nt)	418	0.000612147466031673	445	0.000195049255415904	425	0.000241180456324773	1288	0.000272507062862598	429.333333333333	0.00034945905925745	WT + EV	Total	+CHX
M	Total_WT_EV	-98	Distance from stop (nt)	2688	0.0039364889681654	8753	0.00383655310709081	6907	0.00391960802784755	18348	0.0038819562029526	6116	0.00389755003436792	WT + EV	Total	+CHX
M	Total_WT_EV	-97	Distance from stop (nt)	1093	0.00160066311093928	2441	0.0010699218707196	1825	0.00103565725362991	5359	0.00113382402941045	1786.33333333333	0.0012354140784296	WT + EV	Total	+CHX
M	Total_WT_EV	-96	Distance from stop (nt)	364	0.000533066214439065	742	0.000325228196671013	698	0.000396103431799274	1804	0.000381679147052893	601.333333333333	0.000418132614303118	WT + EV	Total	+CHX
M	Total_WT_EV	-95	Distance from stop (nt)	2265	0.0033170191640233	6813	0.00298622601606417	5374	0.00304965593479842	14452	0.00305766465255455	4817.33333333333	0.00311763370496197	WT + EV	Total	+CHX
M	Total_WT_EV	-94	Distance from stop (nt)	831	0.00121697259395292	1871	0.000820083498613835	1657	0.000940320037953292	4359	0.000922250222840112	1453	0.000992458710173349	WT + EV	Total	+CHX
M	Total_WT_EV	-93	Distance from stop (nt)	298	0.000436411351381432	243	0.000106510042845089	235	0.000133358605261933	776	0.000164181273898584	258.666666666667	0.000225426666496152	WT + EV	Total	+CHX
M	Total_WT_EV	-92	Distance from stop (nt)	1745	0.00255549600053892	5808	0.00254572151787769	4448	0.00252416628172374	12001	0.00253909725265065	4000.33333333333	0.00254179460004678	WT + EV	Total	+CHX
M	Total_WT_EV	-91	Distance from stop (nt)	431	0.000631185545118783	1138	0.000498800118344492	819	0.000464768926423504	2388	0.000505238250089972	796	0.000531584863295593	WT + EV	Total	+CHX
M	Total_WT_EV	-90	Distance from stop (nt)	173	0.000253352898620764	293	0.000128425689521034	246	0.000139600922955045	712	0.000150640550278082	237.333333333333	0.000173793170365614	WT + EV	Total	+CHX
M	Total_WT_EV	-89	Distance from stop (nt)	1849	0.0027078006332358	5833	0.00255667934121566	5019	0.00284819931833891	12701	0.00268719891724989	4233.66666666667	0.00270422643093012	WT + EV	Total	+CHX
M	Total_WT_EV	-88	Distance from stop (nt)	671	0.000982657774419265	1252	0.000548767792765645	1107	0.000628204153297703	3030	0.00064106863390813	1010	0.000719876573494204	WT + EV	Total	+CHX
M	Total_WT_EV	-87	Distance from stop (nt)	172	0.000251888430998679	266	0.000116591240316024	252	0.000143005823514924	690	0.000145985926533535	230	0.000170495164943209	WT + EV	Total	+CHX
M	Total_WT_EV	-86	Distance from stop (nt)	1833	0.00268436915128243	5814	0.0025483513954788	4999	0.00283684964980598	12646	0.00267556235788852	4215.33333333333	0.00268985673218907	WT + EV	Total	+CHX
M	Total_WT_EV	-85	Distance from stop (nt)	447	0.000654617027072148	1125	0.000493102050208746	925	0.000524922169648035	2497	0.000528299795006139	832.333333333333	0.000557547082309643	WT + EV	Total	+CHX
M	Total_WT_EV	-84	Distance from stop (nt)	222	0.000325111812102946	307	0.000134562070590298	291	0.000165137677154139	820	0.000173490521387679	273.333333333333	0.000208270519949128	WT + EV	Total	+CHX
M	Total_WT_EV	-83	Distance from stop (nt)	2194	0.00321304196285524	7061	0.00309492762357685	5399	0.00306384302046459	14654	0.00310040256148176	4884.66666666667	0.00312393753563223	WT + EV	Total	+CHX
M	Total_WT_EV	-82	Distance from stop (nt)	585	0.000856713558919926	1562	0.0006846448021565	1259	0.000714461634147975	3406	0.000720620385178578	1135.33333333333	0.000751939998408133	WT + EV	Total	+CHX
M	Total_WT_EV	-81	Distance from stop (nt)	273	0.000399799660829299	279	0.000122289308451769	302	0.00017137999484725	854	0.00018068403081107	284.666666666667	0.000231156321376106	WT + EV	Total	+CHX
M	Total_WT_EV	-80	Distance from stop (nt)	1925	0.00281910017251429	6362	0.00278854688304715	5039	0.00285954898687184	13326	0.00281943254635635	4442	0.00282239868081109	WT + EV	Total	+CHX
M	Total_WT_EV	-79	Distance from stop (nt)	513	0.000751271890129781	1201	0.000526413833156182	960	0.000544784089580664	2674	0.000565748358769089	891.333333333333	0.000607489937622209	WT + EV	Total	+CHX
M	Total_WT_EV	-78	Distance from stop (nt)	265	0.000388083919852616	257	0.000112646423914354	206	0.000116901585889184	728	0.000154025731183207	242.666666666667	0.000205877309885385	WT + EV	Total	+CHX
M	Total_WT_EV	-77	Distance from stop (nt)	1845	0.00270194276274746	5834	0.00255711765414918	4537	0.00257467230669528	12216	0.00258458562106327	4072	0.00261124424119731	WT + EV	Total	+CHX
M	Total_WT_EV	-76	Distance from stop (nt)	740	0.00108370604034315	1600	0.000701300693630217	1237	0.000701976998761751	3577	0.000756799506102106	1192.33333333333	0.000828994577578374	WT + EV	Total	+CHX
M	Total_WT_EV	-75	Distance from stop (nt)	203	0.000297286927283325	356	0.000156039404332723	358	0.000203159066739456	917	0.000194013180625002	305.666666666667	0.000218828466118501	WT + EV	Total	+CHX
M	Total_WT_EV	-74	Distance from stop (nt)	1876	0.0027473412590321	7490	0.00328296387205645	5698	0.0032335205650319	15064	0.0031871478221756	5021.33333333333	0.00308794189870682	WT + EV	Total	+CHX
M	Total_WT_EV	-73	Distance from stop (nt)	443	0.000648759156583807	1485	0.000650894706275545	1187	0.000673602827429425	3115	0.000659052407466609	1038.33333333333	0.000657752230096259	WT + EV	Total	+CHX
M	Total_WT_EV	-72	Distance from stop (nt)	254	0.000371974776009677	313	0.000137191948191411	274	0.000155490458901148	841	0.000177933571325656	280.333333333333	0.000221552394367412	WT + EV	Total	+CHX
M	Total_WT_EV	-71	Distance from stop (nt)	3069	0.00449445113217992	8003	0.00350781840695164	6223	0.00353144936402132	17295	0.00365916898463403	5765	0.00384457296771763	WT + EV	Total	+CHX
M	Total_WT_EV	-70	Distance from stop (nt)	475	0.000695622120490538	1103	0.000483459165671331	982	0.000557268724966887	2560	0.00054162894482007	853.333333333333	0.000578783337042919	WT + EV	Total	+CHX
M	Total_WT_EV	-69	Distance from stop (nt)	317	0.000464236236201054	438	0.000191981064881272	377	0.00021394125184574	1132	0.000239501549037625	377.333333333333	0.000290052850976022	WT + EV	Total	+CHX
M	Total_WT_EV	-68	Distance from stop (nt)	1563	0.00228896289331939	6109	0.00267765371086687	4256	0.00241520946380761	11928	0.00252365236477101	3976	0.00246060868933129	WT + EV	Total	+CHX
M	Total_WT_EV	-67	Distance from stop (nt)	401	0.000587251516456223	894	0.000391851762565884	834	0.000473281177823202	2129	0.000450440634188254	709.666666666667	0.000484128152281769	WT + EV	Total	+CHX
M	Total_WT_EV	-66	Distance from stop (nt)	157	0.000229921416667399	263	0.000115276301515467	231	0.000131088671555347	651	0.000137734548077291	217	0.000158762129912738	WT + EV	Total	+CHX
M	Total_WT_EV	-65	Distance from stop (nt)	1350	0.00197703128981521	4603	0.00201755443298743	3595	0.00204010291879426	9548	0.00202010670513361	3182.66666666667	0.0020115628805323	WT + EV	Total	+CHX
M	Total_WT_EV	-64	Distance from stop (nt)	401	0.000587251516456223	980	0.000429546674848508	891	0.000505627733142054	2272	0.000480695688527812	757.333333333333	0.000507475308148928	WT + EV	Total	+CHX
M	Total_WT_EV	-63	Distance from stop (nt)	169	0.000247495028132423	429	0.000188036248479602	319	0.000181027213100241	917	0.000194013180625002	305.666666666667	0.000205519496570755	WT + EV	Total	+CHX
M	Total_WT_EV	-62	Distance from stop (nt)	1162	0.00170171137686317	3859	0.00169144961044938	2947	0.00167237365832731	7968	0.00168582009075247	2656	0.00168851154854662	WT + EV	Total	+CHX
M	Total_WT_EV	-61	Distance from stop (nt)	252	0.000369045840765507	644	0.000282273529186162	507	0.000287714097309788	1403	0.000296838050618187	467.666666666667	0.000313011155753819	WT + EV	Total	+CHX
M	Total_WT_EV	-60	Distance from stop (nt)	201	0.000294357992039154	345	0.000151217962064016	242	0.000137330989248459	788	0.000166720159577428	262.666666666667	0.000194302314450543	WT + EV	Total	+CHX
M	Total_WT_EV	-59	Distance from stop (nt)	1664	0.00243687412315001	5430	0.00238003922900755	4116	0.0023357617840771	11210	0.00237174237165351	3736.66666666667	0.00238422504541155	WT + EV	Total	+CHX
M	Total_WT_EV	-58	Distance from stop (nt)	297	0.000434946883759347	870	0.000381332252161431	726	0.000411992967745377	1893	0.000400509215837653	631	0.000409424034555385	WT + EV	Total	+CHX
M	Total_WT_EV	-57	Distance from stop (nt)	165	0.000241637157644082	288	0.000126234124853439	269	0.000152653041767915	722	0.000152756288343785	240.666666666667	0.000173508108088479	WT + EV	Total	+CHX
M	Total_WT_EV	-56	Distance from stop (nt)	1738	0.00254524472718433	5003	0.00219287960639499	3812	0.00216324682237655	10553	0.0022327383807368	3517.66666666667	0.00230045705198529	WT + EV	Total	+CHX
M	Total_WT_EV	-55	Distance from stop (nt)	666	0.000975335436308839	1088	0.000476884471668548	855	0.000485198329782779	2609	0.000551996061342017	869.666666666667	0.000645806079253388	WT + EV	Total	+CHX
M	Total_WT_EV	-54	Distance from stop (nt)	119	0.000174271647028156	249	0.000109139920446203	215	0.000122008936729003	583	0.000123347529230508	194.333333333333	0.000135140168067787	WT + EV	Total	+CHX
M	Total_WT_EV	-53	Distance from stop (nt)	2058	0.00301387436625164	5842	0.00256062415761733	4673	0.00265185005271921	12573	0.00266011747000888	4191	0.00274211619219606	WT + EV	Total	+CHX
M	Total_WT_EV	-52	Distance from stop (nt)	443	0.000648759156583807	890	0.000390098510831808	784	0.000444907006490875	2117	0.00044790174850941	705.666666666667	0.000494588224635497	WT + EV	Total	+CHX
M	Total_WT_EV	-51	Distance from stop (nt)	285	0.000417373272294323	302	0.000132370505922704	289	0.000164002710300846	876	0.000185338654555618	292	0.000237915496172624	WT + EV	Total	+CHX
M	Total_WT_EV	-50	Distance from stop (nt)	2461	0.00360405481795203	7049	0.00308966786837463	5808	0.00329594374196302	15318	0.00324088756904447	5106	0.00332988880942989	WT + EV	Total	+CHX
M	Total_WT_EV	-49	Distance from stop (nt)	378	0.00055356876114826	787	0.000344952278679363	794	0.000450581840757341	1959	0.000414473087071296	653	0.000449700960194988	WT + EV	Total	+CHX
M	Total_WT_EV	-48	Distance from stop (nt)	102	0.000149375697452705	161	7.05683822965406e-05	140	7.94476797305135e-05	403	8.5264244047847e-05	134.333333333333	9.97972531599197e-05	WT + EV	Total	+CHX
M	Total_WT_EV	-47	Distance from stop (nt)	1246	0.00182472665711834	3893	0.00170635225018902	3023	0.00171550239875244	8162	0.00172686540922711	2720.66666666667	0.00174886043535327	WT + EV	Total	+CHX
M	Total_WT_EV	-46	Distance from stop (nt)	426	0.000623863207008356	982	0.000430423300715546	747	0.000423910119704954	2155	0.000455941553159083	718.333333333333	0.000492732209142952	WT + EV	Total	+CHX
M	Total_WT_EV	-45	Distance from stop (nt)	130	0.000190380790871095	210	9.2045716038966e-05	205	0.000116334102462538	545	0.000115307724580835	181.666666666667	0.000132920203124199	WT + EV	Total	+CHX
M	Total_WT_EV	-44	Distance from stop (nt)	1157	0.00169438903875274	3530	0.00154724465532167	2886	0.00163775716930187	7573	0.00160224843715718	2524.33333333333	0.00162646362112543	WT + EV	Total	+CHX
M	Total_WT_EV	-43	Distance from stop (nt)	256	0.000374903711253848	637	0.00027920533865153	503	0.000285444163603202	1396	0.000295357033972195	465.333333333333	0.00031318440450286	WT + EV	Total	+CHX
M	Total_WT_EV	-42	Distance from stop (nt)	119	0.000174271647028156	192	8.41560832356261e-05	167	9.47697322499696e-05	478	0.000101132279540622	159.333333333333	0.000117732487504584	WT + EV	Total	+CHX
M	Total_WT_EV	-41	Distance from stop (nt)	1563	0.00228896289331939	3975	0.00174229391073757	3222	0.0018284316006551	8760	0.00185338654555618	2920	0.00195322946823736	WT + EV	Total	+CHX
M	Total_WT_EV	-40	Distance from stop (nt)	337	0.000493525588642761	796	0.000348897095081033	669	0.000379646412426525	1802	0.000381255999439753	600.666666666667	0.00040735636538344	WT + EV	Total	+CHX
M	Total_WT_EV	-39	Distance from stop (nt)	96	0.000140588891720193	147	6.44320012272762e-05	121	6.86654946242295e-05	364	7.70128655916037e-05	121.333333333333	9.12287958572329e-05	WT + EV	Total	+CHX
M	Total_WT_EV	-38	Distance from stop (nt)	1300	0.00190380790871095	3914	0.00171555682179292	3129	0.00177565564197698	8343	0.00176516026821635	2781	0.00179834012416028	WT + EV	Total	+CHX
M	Total_WT_EV	-37	Distance from stop (nt)	376	0.000550639825904089	684	0.000299806046526918	586	0.000332545288014864	1646	0.00034825048561478	548.666666666667	0.00039433038681529	WT + EV	Total	+CHX
M	Total_WT_EV	-36	Distance from stop (nt)	135	0.000197703128981521	179	7.84580150998806e-05	140	7.94476797305135e-05	454	9.60545081829343e-05	151.333333333333	0.000118536274603972	WT + EV	Total	+CHX
M	Total_WT_EV	-35	Distance from stop (nt)	1203	0.00176175454936867	3783	0.00165813782750195	2929	0.00166215895664767	7915	0.00167460667900424	2638.33333333333	0.00169401711117276	WT + EV	Total	+CHX
M	Total_WT_EV	-34	Distance from stop (nt)	316	0.000462771768578968	757	0.000331802890673797	587	0.00033311277144151	1660	0.000351212518906764	553.333333333333	0.000375895810231425	WT + EV	Total	+CHX
M	Total_WT_EV	-33	Distance from stop (nt)	104	0.000152304632696876	314	0.00013763026112493	227	0.000128818737848761	645	0.000136465105237869	215	0.000139584543890189	WT + EV	Total	+CHX
M	Total_WT_EV	-32	Distance from stop (nt)	1570	0.00229921416667399	5248	0.00230026627510711	4233	0.00240215734499474	11051	0.00233810213640883	3683.66666666667	0.00233387926225861	WT + EV	Total	+CHX
M	Total_WT_EV	-31	Distance from stop (nt)	348	0.0005096347324857	872	0.000382208878028468	837	0.000474983628103141	2057	0.000435207320115189	685.666666666667	0.000455609079539103	WT + EV	Total	+CHX
M	Total_WT_EV	-30	Distance from stop (nt)	137	0.000200632064225692	250	0.000109578233379721	226	0.000128251254422115	613	0.000129694743427618	204.333333333333	0.000146153850675843	WT + EV	Total	+CHX
M	Total_WT_EV	-29	Distance from stop (nt)	1388	0.00203268105945446	4403	0.00192989184628365	3437	0.00195044053738411	9228	0.0019524030870311	3076	0.00197100448104074	WT + EV	Total	+CHX
M	Total_WT_EV	-28	Distance from stop (nt)	447	0.000654617027072148	915	0.000401056334169781	783	0.000444339523064229	2145	0.000453825815093379	715	0.000500004294768719	WT + EV	Total	+CHX
M	Total_WT_EV	-27	Distance from stop (nt)	191	0.000279713315818301	228	9.9935348842306e-05	271	0.000153788008621208	690	0.000145985926533535	230	0.000177812224427272	WT + EV	Total	+CHX
M	Total_WT_EV	-26	Distance from stop (nt)	1709	0.00250277516614385	4952	0.00217052564678552	4058	0.0023028477453316	10719	0.00226785963262747	3573	0.00232538285275366	WT + EV	Total	+CHX
M	Total_WT_EV	-25	Distance from stop (nt)	598	0.000875751638007035	1080	0.000473377968200397	820	0.00046533640985015	2498	0.000528511368812709	832.666666666667	0.000604822005352527	WT + EV	Total	+CHX
M	Total_WT_EV	-24	Distance from stop (nt)	104	0.000152304632696876	128	5.61040554904174e-05	123	6.98004614775226e-05	355	7.51087013324707e-05	118.333333333333	9.27363832216052e-05	WT + EV	Total	+CHX
M	Total_WT_EV	-23	Distance from stop (nt)	1323	0.00193749066401891	4790	0.00209951895155546	3752	0.00212919781677776	9865	0.0020871756018164	3288.33333333333	0.00205540247745071	WT + EV	Total	+CHX
