,T4816,T4816minus,T4819,T4819minus,T4869,T4869minus,T4870,T4870minus,T4902,T4903,T5017,T5019,T5020,T5033,T5034,T5035,T5041,T5042,T5043,T5334,T5337,T5338
YGL076C_pre-mRNA,4842.16,11880.04,8170.1,8664.18,11430.97,10928.69,6627.88,4453.12,15227.38,11496.65,5923.42,5964.18,4487.16,5278.71,5677.93,5931.79,8370.66,6710.7,7949.27,5414.92,5577.49,6176.15
YPL198W_mRNA,19453.83,60245.03,43236.13,47992.08,74807.08,62256.79,31614.23,20741.14,61864.61,61268.22,39520.06,30624.91,24494.24,27456.5,32098.76,32515.72,51385.27,40325.32,48362.65,34508.57,36671.07,32815.44
YPL198W_pre-mRNA,3439.2,7464.95,6603.4,5829.79,10159.6,6178.85,5028.5,2353.93,12795.67,11391.46,5073.87,4834.16,3224.32,7358.98,4491.07,7786.45,5881.21,4357.32,5487.1,6811.72,6545.66,8449.15
YHL033C_mRNA,60435.37,160487.91,119079.26,130617.91,196232.45,152464.57,81168,52179.92,151078.88,170593.59,91739.59,82875.93,64022.63,53776.21,64001.81,72617.76,123336.68,102645.19,115751.9,71887.26,76784.03,80820.13
YLL045C_mRNA,120096.11,387175.31,238122.66,319597.97,375321.41,402406.69,155853.5,143185.31,310096.54,356898.68,375586.03,365024.85,265240.84,234771.87,259123.6,310344.61,540384.8,431506.7,513379.28,287936.78,335983.55,345245.04
YGL147C_mRNA,62035.96,257948.98,135803.8,209796.45,244070.41,274117.16,92376.5,82099.27,202099.62,219306.81,120246.15,119968.17,92155.97,84830.51,93830.67,111038.25,213418.06,167290.1,203760.26,103328.32,109067.51,134376.65
YNL067W_mRNA,30795.74,85296.45,56658.76,66043.01,126768.38,92780.16,47560.25,26277.82,101975.75,100325.32,44964.61,45366.79,32163.75,33217.53,37080.2,47057.6,69243.06,57006.65,66178.88,38803.41,38114.85,50358.86
YML091C_mRNA,6194.02,12711.06,12555.49,11029.33,17544.69,10213.18,7414.55,3264.01,24795.93,20571.91,17751.81,13667,8601.85,14672.48,15156.75,18634.36,21713.75,15431.55,18880.03,12650,14050.91,15810.62
YHR027C_mRNA,35054.36,101754.38,68107.89,87427.71,93875.35,83125.12,42861.08,30566.45,96471.85,97300.09,79106.14,70126.94,51305.98,52797.57,56076,62762.53,87304.92,70863.42,83392.15,56992.04,64681.59,68469.48
YHR200W_mRNA,7676.15,24191.93,16162.07,19762.79,22373,19389.87,7915.3,6351.97,18519.2,22228.46,18077.82,18939.09,12689.34,9499.13,13634,16182,18937.28,17472.95,20339.99,15061,15295,17808.02
YFR004W_mRNA,7776.19,20003.94,13951.99,16964.02,20898.15,16530,8805,5823.48,20978.57,21567.76,12422.97,12668.98,9134.55,8803,9797.01,11613.01,16741,13376,15694.53,10443,11289,12713.64
YFR052W_mRNA,5772.66,18284.79,11242.02,15458.22,18602.84,16206.92,7471.73,5621,18495.02,17327.91,13421.71,12444.1,9168,10785.88,11038.19,14853.63,19384.06,15273.1,18066.02,11846.87,12186,13604
YLR421C_mRNA,6261,21155.76,12482.73,17853.65,14579.88,14158,6377.01,5206,18892.38,17064.57,5458,5027.03,4102.88,5054,5100.08,6078.49,5908.01,4577.01,5084.03,5534.16,5934.11,7811.02
YGL004C_mRNA,2035.97,4404.85,3851.93,3532.82,4983.65,2994,2475.9,1273.88,6409.29,6152.69,5385.42,4200.04,3019.92,4543,4875,5599,5092.11,3715.97,4573.67,5095,5963.01,6852.05
YIL075C_mRNA,28411.15,83707.07,57651.39,71286.81,77910.59,66734.73,35604.15,24751.43,79651.3,79713.77,65787.28,55504,42757.16,45568.86,48899.96,56403.96,82286.05,65666.06,77479.95,51715.36,56650.59,57347.34
YER021W_mRNA,13629.02,37853.55,26288.33,32002.04,39803.58,32389.84,17018.74,11118.04,42245.1,39233.33,30382.09,28902.16,19941.56,24465.04,23583.63,30682.75,42278.77,33220.53,40305.82,25489.39,27067.18,29621.36
YDL020C_mRNA,9522.91,14930.08,16236.19,12439.17,24186.44,11149.69,9507.74,3238,26572.18,25488.95,21452.41,15251,10333.11,15843.37,15850.99,20196.85,23609.83,18114.05,22013.16,17864.93,18160.68,20014.23
YDL147W_mRNA,16184.24,38740.5,27475.93,32719.95,42399.56,36263.95,19553.51,14154,45497.54,40704.53,32751.95,33612.32,20464.98,26310.29,23767,33067.79,40742.18,30741.5,37101.77,24949.6,26752.99,32009
YDL097C_mRNA,11685.11,37374.06,23869.19,30513,35744.7,30684.89,15077.08,10881.53,35023.35,35474.23,39425.42,38739.11,26523.99,28033.42,30575.51,35358.63,48254.51,38682.39,45322.07,30978.98,34429.99,34618.86
YPR108W_mRNA,10745.74,32693.95,22041.71,27144.04,32829.54,29319.15,14457.23,10382,33992.58,32545.6,21421.08,18205,14625.04,17048.01,17390.96,21040,29763.32,23012.01,27860.06,18038.01,20019.99,22794.9
YOR261C_mRNA,7750.47,24473.96,15410.39,20652.03,25703.95,23873.18,10658.96,8142.16,27284.51,25106.95,12458.13,12561.88,8192,11148,10251.31,13914.24,18691.31,14422.95,17380.02,11298.01,11535,14190.23
YDR427W_mRNA,6745.77,20265.87,13133.99,17606,22031.81,19099.02,9088,5939,23237.03,20966.8,14079.11,11610,8115,11545,10276.9,13237.77,22183,16160.16,18751.08,9949,13391,12684.76
YDL140C_mRNA,28962.73,79403.97,67770.59,65820.83,86660.97,62207.39,41894.93,25773.31,71569.55,73237.91,181062.74,165399.89,120141.48,104784.04,130520.85,146240.43,211812.47,176165.28,208641.54,136762.34,155797.7,155912.43
YPR187W_mRNA,2022.73,13422.74,6295.04,12347.49,13974.85,13946.72,2466.29,4255.69,15567.58,13382.37,17750.63,9180.59,9558.64,9252.83,11749.1,12317.52,23611.07,15747.3,19569.1,13190.31,13006.7,12698.17
YPR187W_pre-mRNA,7759.2,17320.48,12582.13,12892.2,14215.54,14512.03,10664.01,7224.31,13118.2,13872.57,5605.3,10394.4,5046.43,4504.17,3327.27,4669.85,7174.56,7412.77,7659.9,2975.98,6316.3,5779.62
YOR116C_mRNA,21112.2,61652.46,40910.02,51470.03,64334.33,58026.58,32561.7,22812.98,59760.96,55857.55,45460.49,42562.14,31596.23,30327.97,32462.4,39594.97,63685.87,49858.33,59260.78,36620.09,40738.78,43222.42
YFL036W_mRNA,11349,29504.8,22994.03,24791.19,31114,22928.78,13423.64,7850.97,33479.8,31793.02,27078.9,25227.73,17719.59,19713.99,20167.06,26180.21,33967.76,26303.59,31447.82,21445.03,22472.55,25028.98
YLR340W_mRNA,155061.07,545469.75,301392.77,462428.56,515395.43,567356.83,194686.99,181258.1,420410.99,463785.58,345408.32,363014.07,269478.48,233033.02,256262.2,318025.44,481244.19,383939.13,457625,285153.64,331382.76,372345.66
YHR062C_mRNA,2787,7690,5174.18,6142,9876.99,7452.99,3961,2717.9,8391.96,8738.47,7369,5923,4712,3906,6180.01,6372,9001,7735,9207,6429,6675,7819
YDL081C_mRNA,39251.85,129758.34,79142.3,107952.88,111928.09,137775.76,50736.89,48260.64,90505.9,98992.7,73779.13,71246.4,66419.95,39515.39,63271.62,51221.64,89179.44,73381.59,86256.62,65017.49,67903.51,66298.82
YDL130W_mRNA,21600.59,80969.34,40084.35,64155.59,77136.94,86904.56,25616.25,24795.51,61224.85,70787.93,52584.57,43865.94,45997.27,20578.62,46367.41,33094.36,60179.75,55044.69,62242.72,44521.69,40074.05,52623.51
YDL130W_pre-mRNA,1750.52,3695.79,3326.12,2831.5,4034.17,2323.54,1762.77,918.85,5295.73,4831.92,4491.4,3863.74,2365.04,4092.93,4421.99,4862.58,4116.28,3176.12,3741.71,3666.27,5038.08,6479.07
YOL039W_mRNA,41431.43,139014.03,77941.41,112071.72,121030.83,136182.65,53655.56,49335.72,97328.88,108278.24,43812.99,41076.3,37713.04,21684.65,42493.92,34621.15,49799.6,43178.34,51476.83,42471.62,36665.27,49561.87
YDR382W_mRNA,43056.1,148491.79,86276.92,119857.73,138640.26,160488.83,48753.82,46614.94,103891.7,121392.25,50675.41,50317.55,43673.55,20184.36,48583.12,36540.41,50029.25,48507.1,58542.92,47483.15,48963.81,54419.96
RPR1,58437.95,213282,106508.71,175249.79,152994.14,178256.23,53828.41,55417.8,122309.29,135307.59,167706.67,162045.56,162006.29,50321.51,134163.73,104343.59,97047.89,100934.85,128382.06,135201.2,170358.84,156188.65
YIR015W_mRNA,1558.25,1604.41,2449.65,1413.66,3873.77,1388.92,1717.4,582.51,4044.36,3758.59,5322.69,4927,3319.83,3173.6,4347.38,5498.53,5830.13,4704.19,5381.22,4450.9,4918.93,5152.79
YGR214W_mRNA,60956.02,211693.45,128196.12,178724.22,198984.22,216115.96,84368.96,77169.62,160229.31,178421.42,137801.27,124906.9,98245.17,76354.54,95714.38,109541.1,184011.8,148701.91,174768.23,107458.44,122897.12,128189.99
YGR214W_pre-mRNA,1066.14,2259.17,1954.71,1928.69,2663.65,2266.73,1289.99,971.96,3445.92,2827.57,1618.71,1110.77,797.52,857.5,1197.68,1561.13,1889.61,1241.78,1573.44,1343.62,1457,1434.29
YLR048W_mRNA,97510.64,293759.07,188608.21,250785.21,300417.54,331295.74,127494.38,119449.6,248394.5,269474.79,226537.81,218711.96,173003.83,145507.97,169945.78,177194.07,322124.17,249461.69,293816.16,183237.59,210042.44,206437.63
YLR048W_pre-mRNA,2579.4,5697.56,4848.53,4359.68,6166.59,4965.48,3038.09,2464.99,7477.26,6567.68,9845.28,10543.91,6141.05,6558.21,7383.29,8305.81,11346.56,9024.24,9878.85,7320.67,8311.05,8083.93
YOR293W_mRNA,57641.71,205762.32,106101.94,173820.28,200920.58,224560.23,76505.53,75274.38,175040.9,182099.55,102079.14,112215.24,71700.99,83207.34,79672.9,107625.92,202358.29,157152.06,193331.93,92661.17,96109.05,118127.85
YOR293W_pre-mRNA,3140.35,6215.06,5610.76,4814.5,6312.55,5667.48,4294.22,2948.8,6984.3,6479.25,4220.63,4395.89,2722.54,2368.46,2990.7,4045.36,5647.88,4312.11,5190.27,3876.7,3433.17,4623.44
YMR230W_mRNA,32760.8,118881.8,60705.9,103018.7,114928.85,126618.55,42998.59,40918.43,103870.04,105930.42,38998.02,46486.55,29264.75,33127.25,33523.21,43962.35,71904.88,56297.81,66971.3,36428.87,37027.2,50430.92
YMR230W_pre-mRNA,1361.27,3076.71,2660.98,2467.91,3407.75,2644.17,1822.47,1120.32,4234.82,3628.45,2366.29,1996.03,1692.19,2374.45,1529.48,1888.54,3138.86,2205.99,2249.56,2639.49,2146.97,2378.96
YDR025W_mRNA,44684.79,156959.52,87768.47,130646.9,135821.07,141246.05,56763.77,52263.7,112291.26,124112.64,100666.67,102707.21,72052.27,67388.49,85241.22,99727.02,155777.62,131493.23,157169,93753.81,98060.97,117359.23
YDR025W_pre-mRNA,2670.36,3390.31,5374.09,2598.31,3460.68,2899.32,4642.35,2067.49,3647.76,3203.78,1657.54,1897.21,1148.28,1750.97,1075.71,2050.46,3228.85,2340.47,2511.17,1763.99,1689.91,1945.34
YBR048W_mRNA,41263.89,147637.2,79797.26,128671.79,130072.63,147262.91,56845.48,55976.68,112514.11,113839.58,82835.6,84820.49,59976.09,60420.27,70830.83,81380.23,132311.41,105200.05,127581.15,77680.02,81921.35,96585.29
YBR048W_pre-mRNA,2891.09,5335.38,5193.58,4672.76,7707,4852.73,3565.21,2229.51,8931.29,7707.4,11723.52,8932.16,6410.65,8247.98,8998.47,10995.15,14022.73,10329.95,12671.38,9780.25,11529.51,11373
YOR369C_mRNA,74943.23,282498.19,165381.05,226040.71,263809.09,302040.76,110208.3,99169.28,226829.67,240810.53,129966.75,145593.11,111182.39,108352.41,112395.18,139533.35,211653.65,163252.08,196404.32,112789.48,121060.56,173495.59
YDR064W_mRNA,58254.74,211813.85,140873.28,168447.08,223810.92,247386.43,96187.67,82720.43,183883.23,195729.71,135899.35,154330.91,113072.34,103795.43,106083.02,135496.6,221995.16,165521.77,199063.54,112442.81,129365.92,153681.8
YDR064W_pre-mRNA,10878.16,26446.8,19597.79,23112.94,27801.14,16628.06,13358.41,7184.94,51677.95,41970.69,43183.03,46191.78,31037.59,59909.65,58529.62,72515.24,31119.61,23083.4,28494.31,60077.85,67692.01,85394.22
YCR031C_mRNA,67403.22,250667.82,157785.76,206960.61,224035.85,259577.1,96528.7,92600.02,183302.6,212635.36,143304.32,127456.42,100610.11,85495.86,101965.3,106860.45,222161.81,167139.37,202255.46,119489.33,142287.1,124745.39
YCR031C_pre-mRNA,1206.67,5054.32,2203.67,3366.87,5013.9,3871.08,1933.13,995.76,6377.55,4988.43,1444.7,1507.39,1302.66,1484.46,1452.15,1867.49,1748.43,1353.61,1725.59,2205.93,1569.32,2553.44
YJL191W_mRNA,21384.45,48298.9,33722.98,41501.57,56124.04,39614.42,17733.7,13100.85,40510.56,47081.55,32662.15,28500.53,21791.51,15116.8,26984.2,26077.91,37598.82,34164.83,39821.66,27012.59,27226.32,31243.34
YJL191W_pre-mRNA,4910.02,9451.97,8571.82,7508.32,15052.53,8131.53,6504.24,2414.73,17325.52,16140.13,11046.09,14352.62,8870.22,14162,9707.82,16987.32,14026.4,10315.07,11912.89,11942.83,12721.11,17750.63
YOL040C_mRNA,74257.74,237609.55,162357.31,202603.66,241296.41,282944.29,116327.86,118298.83,196854.68,205572.26,248063.47,277764.95,197702.06,181581.11,205776.49,243473.58,397679.39,311800.29,375794.54,230719.14,251977.87,277120.73
YMR143W_mRNA,43182.87,143650.19,78175.87,122144.24,129901.17,147390.08,58403.21,57252.75,119024.83,114647.03,71679.65,88413.61,57428.34,62649.8,62450.13,80283.23,129601.9,103161.53,120281.48,63638.29,64753.7,95947.13
YMR143W_pre-mRNA,2307.3,5422.83,3852.52,4660.69,6661.91,4784.13,2852.29,1898.61,7714.61,6801.67,4755.05,4294.64,3363.59,4578.1,4426.95,5416.16,5622.35,4438.19,5243.82,4913.31,5462.12,6262.22
YDL083C_mRNA,41969.83,160465.16,95371.32,129544.8,159634.19,173495.38,70556.64,60189.04,128897.97,139049.08,81987.18,98826.47,67787.61,63509.48,66105.49,87680.87,127731.53,103272.25,118506.2,68281.86,70744.98,106352.07
YDL083C_pre-mRNA,1968,4088.56,3502.67,3300.98,5194.13,3930.47,2642.76,1608.64,5720.05,4748.18,4426.79,3571.7,3201.52,3952.6,3485.65,4919.22,5765.13,4820.11,5573.13,3827.15,4191.32,5501.04
YML024W_mRNA,50156.42,184536.01,104900.47,152603.4,188508.53,211003.3,70884.63,67518.18,158731.72,158675.49,245.52,5546.6,121.95,9923.42,158.7,13130.79,2977.84,2126.64,2878.1,179.4,1977.01,14628.93
YML024W_pre-mRNA,3925.68,17998.58,9028.66,10429.01,11785.88,9439.18,6458.84,3304.43,14009.45,12983,56693.46,49931.03,49301.4,31146.26,47767.3,43614.52,94094.26,73954.11,88742.12,48689.86,49334.63,57206.86
YDR447C_mRNA,29773.94,116260.45,66077.48,91737.41,107395.98,110976.82,45062.97,37017.05,100387.02,94789.26,28481.64,32422.5,21997.57,25800.32,20815.94,33045.9,54237.2,38345.61,47291.98,24740.24,27708.2,35162.23
YDR447C_pre-mRNA,3281.76,6613.84,5212.74,5613.28,7685.43,4848.47,3404.47,2135.64,9108.5,8733.3,9339.48,7640.92,6395.96,5410.25,8411.28,7382.08,8327.7,7643.15,7987.08,9371.56,6406.51,9937.27
YDR450W_mRNA,58976.52,218575.06,127739.19,180601.14,211782.93,243475.02,90872.27,79407.38,185514.15,192738.74,108529.84,105312.71,72701.96,80431.65,85125.78,109459.67,178472.97,136335.51,163014.05,92661.38,90174.95,124144.71
YDR450W_pre-mRNA,1821.63,4802.38,3734.59,3803.86,5069.28,4264,2337.04,1799.5,5739.16,5283.08,4951.08,3138.74,2683.9,3200.37,3484.89,3692.86,5760.03,4199.62,4651.28,3776.91,3894.73,3928.53
YML026C_mRNA,64710.62,201918.34,128435.13,170090.52,194019.48,211386.42,90289.38,77309.03,167210.11,175517.03,68746.4,71396.25,52302.46,51381.89,55363.94,69407.76,115805.39,91460.2,109139.6,58253.26,67272.31,85658.7
YML026C_pre-mRNA,1297.53,3745.03,2727.46,3037.17,4060.85,3194.74,1924.51,1390.71,4730.1,4195.98,4498.32,3587.64,2937.68,3811.48,3048.75,4561.01,5448.74,4413.64,4890.23,4633.53,3637.1,4481.19
YOL121C_mRNA,22704.1,93498.7,53891.31,74330.9,88149.94,95924.9,35849.66,28999.66,77589.63,80992.58,75076.14,87775.12,61669.05,56117.02,58057,74875.66,128947.02,103235.35,121971.03,61395.46,70510.94,86511.23
YOL121C_pre-mRNA,1715.38,4381.74,2664.16,3723.14,4272.15,3381.5,1667.25,1123.68,5468.48,4919.47,2098.23,1705.64,1080.3,1588.03,2386.21,2381.23,1898.06,1492.44,1874.68,1862.85,1637.27,2975.46
YNL302C_mRNA,39207.07,143797.15,91011.27,115239.96,139389.06,157192.51,61466.63,52593.81,113451.92,124772.92,92452.8,97949.13,77714.92,61504.5,73252.7,82323.85,148704.39,116101.74,137180.64,81693.83,92074,95719.27
YNL302C_pre-mRNA,3776.51,6758.47,5422.75,4799.9,6891.42,5297.19,4635.37,3021.59,8640.53,6746.51,7086.7,5750.74,4580.07,5998.18,5811.49,6657.87,9320.53,7256.02,8260.21,5534.71,6441.06,7505.99
YLR441C_mRNA,108883.08,373320.83,221924.42,310792.23,336714.89,361069.61,154029,136344.42,310132.96,306542.23,157188.94,169707.19,122211.99,119507.13,114134.21,145933.89,262106.55,200190.12,232752.32,124686.68,140332.81,163952.58
YML063W_mRNA,143911.27,493096.6,262523.9,415261.8,446110.96,500900.14,190040.19,180090.04,380389.15,395347.64,273479.79,264617.71,208162.41,194218.51,197230.83,241644.01,459837.66,357784.81,423466.2,215016.14,244973.7,270877.61
YGL123W_mRNA,174951.61,555626.35,341697.43,472142.94,552454.69,621896.33,232115.46,206683.64,448573.23,500047.13,232703.08,236282.28,174904.62,154969.55,173997.21,213297.95,375743.59,300926.76,365919.78,198638.15,220857.05,250641.38
YHL015W_mRNA,87464.58,278228.41,149738.94,257841.8,265163.15,311379.27,109402.22,107829.88,225466.49,236066.04,169325.4,151408.63,104942.1,113006.27,112257.02,147135.24,287980.15,213234.27,253506.41,132567.23,158007.4,170196.23
YKR057W_mRNA,15121.13,83063.32,42400.78,66266.61,71777.24,76824.98,23853.52,20084.31,70787.12,74293.3,14321.15,13073.2,12795.05,10973.95,16289.45,12542.77,19311.01,16494.64,19676.73,18925.57,13714.85,23453.61
YKR057W_pre-mRNA,6814.99,7859.36,11336.42,5334.35,6579.67,5201.95,7310.37,4690.43,8085.81,7815.17,6232.81,5245.81,4248.43,4091.05,5562.06,5247.71,6864.36,5642.64,6805.71,6364.59,6455.06,7880.44
YJL136C_mRNA,13754.48,73852.04,34159.37,58789.3,75709.22,83293.42,23133.79,21346.07,61281.21,64137.56,58678.58,61490.77,44890.63,44965.92,51820.72,60567.95,114277.11,89481.74,108293.7,60052.51,60257.2,68881.67
YJL136C_pre-mRNA,8862.26,9345.74,12330.02,7381.93,7836.63,6373,10939.31,8418.78,8453.28,7514.17,31169.54,34302.75,23621.96,18989.58,22821.59,21720.04,29306.06,23890.99,27197.51,26081.96,31055.82,23106.89
YJL190C_mRNA,54084.08,212341.6,107843.34,173266.28,199202.92,219856.6,81543.01,75648.49,166038.28,174700.9,115010.06,120245.39,91595.42,83685.18,90008.78,101312.17,200421.9,153485.1,184666.59,99657.57,111292.45,120560.43
YLR367W_mRNA,12344.72,33914.23,21146.73,29855.62,31993.36,32146.27,11992.3,11027.89,29967.67,28882.67,21292.79,22494.5,16551.26,20444.36,19834.42,25102.4,32453.51,24119.83,29757.04,17550.85,19647.73,25286.17
YLR367W_pre-mRNA,7581.98,38131.86,22158.27,27385.98,28169.93,30154.53,14345.35,8669.62,28495.89,26050.05,19851.23,15714.8,16939.74,12139.43,20105.13,14147.6,20227.88,16776.77,20326.65,17129.89,13618.35,17674.3
YGR118W_mRNA,47063,149767.02,95858.33,125591.84,146947.74,161718.17,65054.09,55675.42,129714.16,136467.2,68157.98,68223.05,54786.08,49249.13,51659.07,63177.14,100896.01,77343.67,92309.56,55241.33,59373.3,75762.12
YGR118W_pre-mRNA,3220.09,6466.98,9202.19,4722.37,7010.65,5594.85,5226.94,3378.2,8231.07,7332.18,3673.64,3356.32,2556.47,3025.53,4494.01,4620.44,4297.44,3660.69,3915.56,4086.32,4398.27,5283.53
YPR132W_mRNA,55215.43,200735.9,116810.75,163713.68,202532.86,234833.14,89156.7,77068.37,180320.94,183917.43,86352.45,85373.64,71804.76,57501.36,74189.53,72379.84,124096.61,91757.47,111107.45,74237.98,73404.59,89577.37
YPR132W_pre-mRNA,1811.2,4515.07,3243.95,3610.9,4870.34,3853.56,2387.68,1724.01,6227.25,5317.02,5029.69,5943.05,3271.83,5522.44,3274.34,7419.52,6795.24,5290.32,6673.85,4635.08,4771.76,6477.08
YER074W_mRNA,54653.42,200254.75,115596.15,167370.19,190337.54,220188.25,79954.87,71765.4,157045.14,170202.3,46124.5,42338.01,33288.75,31077.57,35966.78,45781.73,73758.29,61130.19,69251.73,35636.52,38270.63,58653.98
YER074W_pre-mRNA,3374.66,7027.12,4636.1,5109.51,8025.02,5190.39,4867.03,2191.06,9647.15,7980.8,22546.24,24247.05,18199.05,15987.56,21282.32,22014.84,26436.16,22012.43,28272.24,23324.63,20855.64,33912.58
YIL069C_mRNA,30802.41,104848.6,60587.82,92215.6,102162.81,109484.59,39277.47,33572.8,87161.46,95538.99,78925.68,77861.63,57838.29,57263.65,59650.26,67485.35,122324.97,89714.52,107362.94,65509.03,69454.21,77948.47
YIL069C_pre-mRNA,1636.49,4446.5,3966.98,3121.35,5652.65,3649.1,2304.9,1423.29,6683.08,5768.63,6293.84,6528.01,4708.79,5613.02,7065.4,8198.72,7810.75,6567.37,7612.41,7605.85,7784.11,9112.97
YGR027C_mRNA,60284.95,187884.74,102070.9,160492.58,168810.53,196532.19,69698.15,70304.07,162304.77,157557.57,32435.61,31982.08,28609.64,25034.28,25965.99,29318.49,49205.01,37468.2,44143.97,25741.57,29107.48,35862.01
YGR027C_pre-mRNA,1398.04,3993.41,3067.6,3036.51,5696.11,3265.22,2090.19,1079.53,6221.28,5494.05,3867.71,4041.96,2563.4,3590.38,3410.1,4306.56,6058.2,4712.19,5425.77,3342.66,3700.27,4545.17
YLR333C_mRNA,20536.57,77616.18,42731.09,63739.52,75429.19,83111.39,31028.05,24869.05,67607.42,64551.44,42916.85,49133.44,34883.12,36654.81,32939.37,43793.76,78950.69,58786.11,70721.61,36606.37,43346.92,46109.36
YLR333C_pre-mRNA,2343.42,4651.42,3629.62,4169.45,6401.42,3668.77,2858.88,1439.04,8177.16,6517.11,3347.26,2757.42,1917.82,3360.76,3074.61,4078.68,3644.98,2689.8,3217.08,3100.48,2967.89,4599.68
YGL189C_mRNA,75442.92,249636.67,159610.78,213815.17,243375.25,282766.18,113383.58,115454.68,209975.75,223024.82,195610.98,200055.14,142198.16,144214.69,151812.87,186337.91,303874.36,233352.42,271381.06,165025.23,179846.04,213337.34
YGL189C_pre-mRNA,1250.6,2978.61,1539.44,2472.05,5255.34,2428.96,1706.63,494.1,6603.24,5098.07,694.27,1087.45,457.27,1662.74,1310.64,1819.87,1466.91,1016.35,1283.08,849.97,1476.97,1485.2
YER131W_mRNA,48758.86,131888.12,82872.2,118333.97,120946.11,133931.7,55165.66,52662.76,111084.79,115009.56,91857.83,91530.37,65248.15,62060.46,65661.03,78593.94,141579.04,105487.38,122553.13,73877.04,80842.12,91672.08
YER131W_pre-mRNA,1977.94,4073.36,3312.29,3165.73,5157.62,3470.25,2448.14,1447.17,6008.71,5371.07,4879.84,4116.97,2911.03,3218.03,3554.06,4103.37,5757.81,4698.28,5192.56,3411.44,3475.09,4381.8
YKL156W_mRNA,12432.01,45630.2,30330.89,39275.62,46957.56,42524.45,17871.38,13962.4,43990.31,42027.9,4301.01,3385.02,0,4260.17,0,8113.45,12873.06,7018.86,9844.51,0,3542.03,4792.85
YKL156W_pre-mRNA,12645.24,32217.47,17149.07,24056.72,25442.01,20729.54,12513.54,8162.78,29685.21,25489.11,51610.96,45188.48,36544.51,34078.68,47953.03,39668.63,63502.3,52221.79,60824.25,48179.64,43776.78,48906.83
YHR021C_mRNA,32204.47,125002.08,72018.41,103154.95,110048.96,130429.18,50096.51,46921.18,92315.36,105568.05,61912.85,54526.24,44908.53,37861,45918.65,44022.59,97240.31,75841.34,87464.48,49540.93,52659.43,52056.95
YHR021C_pre-mRNA,2219.67,5416.18,3443.01,4414.1,5570.95,4494.61,2412.69,1767.58,7012.24,6204.69,4670.05,3232.56,2636.69,2943.95,3217.49,3226.2,5844.39,4712.74,5659.39,4233.34,3131.67,3843.98
YOR167C_mRNA,27001.6,96325.49,55139.25,82710.91,93563.14,107564.01,39384.66,39793.74,84272.23,90400.94,10973.06,13214.93,9747,9884,10420.76,12406,21170.92,16100.19,19299,10628.07,11512,18862.1
YLR264W_mRNA,35495.75,129919.77,68567.97,112022.82,117407.92,133309.32,53874.93,45748.31,113995.23,101601.94,29595.07,37297.69,22129.51,30017.14,23296.33,34648.41,46802.68,34858.7,38788.16,25904.2,27469.83,39991.97
