,T4816,T4816minus,T4819,T4819minus,T4869,T4869minus,T4870,T4870minus,T4902,T4903,T5017,T5019,T5020,T5033,T5034,T5035,T5041,T5042,T5043,T5334,T5337,T5338
YLR324W_mRNA,46.81,36.13,43.39,38.24,38.59,28.88,41.3,34.61,43.79,42.47,40.55,44.36,39.82,50.64,42.65,51.88,38.73,39.14,37.85,40.47,37.72,45.58
YGR004W_mRNA,22.59,17.65,25.05,17.52,22.63,14.93,24.64,15.95,24.53,22.85,29.06,23.72,23.27,27.02,26.38,27.02,26.24,26.24,25.22,25.37,24.45,24.79
YBR168W_mRNA,29.21,18.77,25.81,19.34,29.12,15.52,29.5,17.26,37.39,30.29,19.4,20.03,16.61,30.73,23.09,26.72,20.22,19.26,19.42,26.93,25.36,28.03
YCL056C_mRNA,85.3,58.13,68.38,63.45,53.48,29.48,64,41.4,101.76,82.55,73.24,55.09,55.18,115.86,101.26,91.45,45.03,40.31,40.42,77.49,85.28,77.81
YGR133W_mRNA,25.67,28.63,29.75,27.13,20.46,17.43,23,22.28,31.08,30.38,32.26,35.61,28.47,44.13,42.92,36.33,23.02,21.78,22.01,43.45,38.84,44.44
YDR244W_mRNA,39.83,25.55,36.77,25.61,37.59,25.36,43.56,25.7,43.03,38.37,28.73,25.75,23.89,30.28,29.22,29.64,31.8,31.55,31.11,25.75,26.08,27.23
YNL329C_mRNA,32.56,21.86,33.07,22.09,29.4,16.21,28.09,16.94,41.84,38.06,75.58,67.78,67.63,126.64,107.82,121.85,49.01,47.79,47.37,108.44,106.76,107.65
YDR142C_mRNA,32.19,18.14,31.29,18.25,31.3,15.93,38.47,19.01,35.3,30.95,28.15,22.66,20.44,26.54,27.82,26.06,30.5,26.55,28.67,23.07,25.22,24.62
YGR077C_mRNA,39.22,24.39,35.05,25.89,38.33,22.06,37.76,22.09,43.6,40.04,80.81,69.65,64.53,94.23,86.81,96.26,78.53,71.86,73.43,82.28,84.4,76.36
YNL326C_mRNA,40.82,28.65,39.07,27.9,38.95,22.46,45.65,24.74,47.58,41.56,33.26,29.58,26.46,43.15,36.43,42.15,35.37,34.44,32.24,36.98,31.89,38.44
YOL003C_mRNA,36.55,30.3,35.03,31.19,32.1,24.71,32.94,24.96,40.74,37,34.41,31.89,28.08,44.62,36.04,46.37,34.06,31.67,30.25,36.9,35.61,40.78
YDR459C_mRNA,39.57,30.69,38.89,30.62,38.99,20.14,38.53,20.72,54.16,48.22,43.43,39.14,37.15,72.52,52.77,61.22,34.95,33.6,31.94,42.05,42.51,49.59
YJL179W_mRNA,131.76,112.12,108.96,113.03,135.71,118.35,127.35,113.57,156.95,126.4,106.17,104.1,84.17,101.98,102.39,104.65,122.06,112.89,104.31,112.36,92.7,106.41
YBR074W_mRNA,71.75,61.39,70.83,62.97,68.52,55.07,81.86,62.83,80.04,72.14,78.51,77.53,69.63,110.28,89.85,99.82,78.96,77.24,76.52,95.4,91.11,85.22
YGR240C_mRNA,527.64,510.53,558.08,524.51,518.89,530.11,616.62,570.06,521.83,520.52,623,629.11,603.45,670.82,571.62,607.25,682.33,668.02,684.01,575.37,618.05,574.46
YMR205C_mRNA,484.18,465.71,519.01,478.21,486.98,439.05,530.7,459.01,467.1,489.9,678.01,700.81,661.3,686.19,644.28,683.97,721.55,742.4,762.08,647.58,684.04,635.02
YIL107C_mRNA,23.23,17.19,21.96,17.64,20.63,11.82,22.83,14.49,30.55,26.07,26.85,27.06,20.82,42.81,33.48,36.93,20.5,19.77,19.85,29.85,31.56,33.83
YOL136C_mRNA,52.11,30.86,41.55,34.26,60.74,41.04,51.21,36.76,67.77,56.1,97.71,89.26,78.21,113.78,96.85,104.61,115.86,103.42,102.47,91.83,91.65,88.59
YHR185C_mRNA,0.43,0.55,0.47,0.4,0.49,0.26,0.8,0.49,0.7,0.49,0.55,0.81,0.24,0.99,0.22,0.73,0.56,0.34,0.37,0.34,0.55,0.79
YNL317W_mRNA,50.02,31.85,48.67,31.69,48.53,29.04,56.63,34.2,54.44,49.82,53.83,45.38,40.96,49.14,45.66,46.84,55.14,54.92,53.07,43.96,42.73,43.67
YOR122C_mRNA,436.46,563.66,562.3,556.6,482.03,545.77,567.42,631.3,481.35,473.31,700.28,625.59,699.93,681.7,680.58,589.52,725.79,688.06,671.1,739.52,721.05,601.67
YOR122C_pre-mRNA,21.01,24.97,22.74,22.5,24.37,18.43,30.52,17.96,37.07,29.08,10.21,17.77,18.94,27.3,36.32,33.35,15.94,16.03,14.53,36,29.89,31.66
YNL158W_mRNA,55.81,41.58,49.26,40.79,46.79,28.29,49.63,30.99,69.56,60.79,81.2,65.82,65.6,100.66,111.9,103.32,61.31,58.02,58.37,110.85,99.65,105.72
YNL149C_mRNA,252.23,248.57,261.73,246.6,206.23,224.45,230.86,240.85,262.83,256.32,97.58,98.99,106.04,136.57,117.22,115.69,96.9,90.6,85.94,115.42,121.41,134.38
YML125C_mRNA,90.02,113.56,118.05,105.33,113.1,116.56,127.7,128.31,107.14,108.38,155.18,117.58,118.64,145.94,136.74,137.17,162.55,149.56,153.46,155.86,144.08,139.66
YPL206C_mRNA,54.09,49.59,56.22,49.82,47.3,39.94,47.55,39.56,56.84,54.05,37,36.7,34.17,51.1,41.56,44.61,35.14,32.79,33.36,36.03,35.44,45.18
YGL025C_mRNA,26.07,11.51,18.71,11.57,20.93,9.94,17.41,9.22,18.75,20.32,55.42,42.02,42.84,29.18,53.23,39.48,37.1,46.17,46.83,51.88,49.59,43.81
YBR196C_mRNA,810.49,862.43,910.91,872.97,873.89,825.93,935.58,829.96,843.48,904.22,1008.3,1021.83,1056.66,990.1,909.59,974.51,1127.41,1162.93,1157.33,978.7,1053.82,956.58
YCR012W_mRNA,2534.87,3309.68,3194.44,3176.68,3305.35,3571.75,3062.99,3092.02,2730.21,3139.4,3658.14,3842.26,3727.76,3321.36,3353.11,3631.23,3599.62,4002.33,4044.93,3703.86,3930.61,3770.85
YKL127W_mRNA,77.61,80.44,84.58,79.63,88.71,83.97,98.73,86.48,90.41,84.42,103.07,108.41,102.44,118.56,104.99,104.14,110.63,107.56,107.76,100.39,107.93,102.65
YMR105C_mRNA,62.2,53.63,72.03,50.4,42.52,22.31,35.17,20.96,58.85,55.92,51.95,46.42,38.92,71.87,65.42,74.26,22.94,22.38,21.22,57.37,45.3,55.93
YCL004W_mRNA,10.56,6.04,9.45,6.54,9.26,4.43,7.37,4.68,14.05,12.81,31.52,31.07,25.15,60.85,50.59,57.77,23.23,22,21.36,47.99,47.7,52.68
YJR153W_mRNA,6.09,4.55,6.44,3.72,3.39,0.97,3.36,1.83,4.09,3.83,4.06,3.5,3.49,6.13,5.32,5.38,2.52,2.77,2.5,7.61,6.37,7.89
YNL316C_mRNA,33.52,21.86,31.12,20.93,33.56,19.83,36.19,21.73,36.83,32.99,50.65,38.92,34.1,43.75,47.2,52.97,52.34,48.65,49.99,45.56,45.08,44.5
YGR132C_mRNA,153.46,144.66,154.78,144.16,153.01,134.29,139.81,125.32,167.31,163.7,139.78,154.54,134.5,186.47,143.21,183.34,135.1,138.33,134.72,144.49,138.63,168.04
YGR231C_mRNA,144.57,150.02,158.84,141.89,139.45,133.09,151.49,140.78,154.81,141.89,99.2,93.74,85.9,118.02,94.04,104.91,98.92,94.15,89.83,93.74,88.57,96.53
YKL043W_mRNA,27.59,19.28,26.19,21.9,31.03,23.24,25.41,26.22,25.19,24.77,141.99,144.78,170.9,134.62,119.28,135.4,173.39,150.4,154.43,131.78,132.12,130.5
YDR281C_mRNA,8.38,3.01,4.57,3.39,9.44,5.59,7.83,4.57,7.29,6.23,7.77,1.77,2.02,8.42,3.25,6.57,15.1,12.45,10.76,2.52,1.47,3.57
YOL084W_mRNA,3.33,1.64,3.52,1.72,3.33,1.12,3.03,1.22,3.61,3.54,5.12,6,4.67,7.57,6.99,6.94,4.16,3.92,3.18,6.05,4.71,5.51
YER037W_mRNA,52.94,29.11,48.2,28.12,43.66,19.44,61.07,23.91,25.68,33.17,73.48,48.05,40.55,94.44,72.45,99.76,61.05,57.11,49.99,51.72,46.58,53.71
YAR071W_mRNA,6.59,5.55,8.88,4.07,9.94,4.11,8.26,3.64,10.51,10.18,21.61,6.75,8.33,28.61,20.03,28.26,34.29,26.78,23.39,14.96,19.75,23.3
YHR215W_mRNA,28.24,15.09,27.07,15.06,40.99,18.38,31.8,14.7,39.62,37.28,94.25,46.79,36.99,122.49,81.8,99.23,179.38,156.1,127.63,64.97,63.55,57.59
YDL236W_mRNA,123.49,102.13,123.75,100.73,116.18,94.03,129.91,98.96,127.32,118.32,77.73,71.36,75.41,83.72,72.93,76.82,80.92,81.3,79.4,68.36,72.37,74.82
YDL106C_mRNA,35.42,18.37,25.86,19.72,30.97,14.76,27.26,14.01,35.96,32.94,42.73,37.28,27.29,41.46,39.13,41.12,44.95,42.23,41.1,41.04,37.2,37.69
YNL097C_mRNA,57.7,24.68,41.13,23.65,48.13,23.86,45.25,24.82,43.5,46.14,55.16,43.33,39.28,36.28,49.04,46.41,45.61,50.74,50.34,42.7,41.68,38.46
YBR092C_mRNA,178.16,147.55,166.86,146.38,159.76,143.84,174.31,146.52,166.08,168.53,205.31,221.06,201.33,240.22,238.88,241.7,176.75,199.06,183.09,242.01,218.37,182.48
YFR034C_mRNA,64.2,38.79,44.21,37.56,56.64,33.72,36.32,26.29,38.99,47.05,65.76,38.58,69.53,20.83,72.06,34.07,25.11,34.57,35.16,64.11,60.88,38.49
YBR093C_mRNA,16.11,9.46,15.25,8.93,22.63,9.93,17.44,9.11,26.03,25.53,41.72,22.97,18.6,90.61,53.34,79.15,90.11,81.08,66.45,37.09,42.98,48.82
YDR481C_mRNA,67.8,62.15,72.14,58.36,75.98,53.07,73.28,52.55,73.24,74.69,63.83,60.22,52.11,73.63,58.96,70.84,76.73,79.8,74.14,60.01,60.26,60.44
YOL001W_mRNA,35.46,21.33,29.72,22.75,28.53,14.75,30.4,17.02,38.09,32.87,55.79,50.86,39.54,86.94,63.78,74.78,44.87,44.13,41,68.67,65.4,60.82
YGR233C_mRNA,28.98,20.56,28.12,19.77,34.69,19.61,34.07,21.17,38.9,32.96,41.34,32.31,25.64,66.71,41.63,60.05,58.91,53.42,47.59,40.17,38.31,43.79
YML123C_mRNA,8.79,9.42,9.33,6.72,65.96,35.23,19.97,16.63,50.18,47.42,275.19,15.89,19.13,514.11,215.09,430.77,481.78,413.59,298.86,42.52,92.99,138.54
YPL031C_mRNA,16.14,44.82,22.91,44.39,51.52,39,4.5,14.49,55.27,56.26,107.16,113.86,89.23,99.89,105.44,95.45,94.56,99.52,97.08,91.92,91.27,91.33
YPL031C_pre-mRNA,62.07,13.58,48.92,13.64,19.37,13.04,58.92,37.92,14.53,15.73,9.86,6.04,7.14,5.45,9.04,12.58,4.76,5.55,6.39,13.78,7.92,11.1
YJL117W_mRNA,114.39,98.68,111.75,96.97,111.16,93.93,112.46,99.67,109.17,107.08,128.24,105.93,111.64,147.42,114.34,114.92,157.58,142.26,132.63,106.96,106.42,116.28
YCR037C_mRNA,52.16,43.99,51.71,42.87,53.67,38.65,55.82,40.83,55.55,50.25,53.67,51.14,46.26,84.01,54.69,73.51,62.52,58.36,56.74,50.64,52.84,58.19
YBR106W_mRNA,445.08,561.92,555.74,538.32,607.35,653.34,628.03,650.8,553.67,558.48,365.19,369.66,370.82,351.48,366.69,353.23,411.15,421.02,428.61,387.71,353.2,400.87
YBR296C_mRNA,2.42,2.16,2.72,1.89,1.55,0.76,1.84,0.81,2.78,2.64,2.16,2.57,1.27,4.66,2.94,3.55,2.87,2.54,1.77,2.01,3.05,3.49
YJL198W_mRNA,58.16,43.92,51.48,43.91,61.99,44.29,62.6,49.75,56.87,53.76,88.55,87.59,82.56,80.17,81.41,85.05,106.57,102.73,102.83,82.71,82.64,78.14
YNR013C_mRNA,44.82,30.92,43.59,31.26,35.7,22.52,35.54,25.11,32.83,34.7,142.88,122.4,118.96,138.44,142.99,136.98,143.66,143.05,143.29,131.12,134.82,119.56
YDR374C_mRNA,0.28,0.39,0.32,0.41,0.77,0.24,0.8,0.38,1.04,0.8,0.21,0,0.29,0.6,0.45,0.57,0.42,0.38,0.47,0,1.02,0.6
YOR386W_mRNA,25.07,13.31,25,13.85,19.54,8.48,21.8,9.58,27.33,23.84,28.44,19.49,21.68,35.84,30.55,35.26,17.37,16.36,15.6,28.46,27.94,29.91
YJL097W_mRNA,60.49,54.79,60.58,56.8,63.94,60.71,61.65,53.36,69.07,65.44,75.65,70.32,73.86,89.85,78.07,84.46,100.98,94.17,97.14,73.58,87.09,81.11
YDR313C_mRNA,46.04,26.63,41.49,27.71,38.34,20.85,42.99,20.06,48.63,43.13,40.99,36.16,34.86,50.95,46.17,50.03,35.72,35.18,32.65,40.28,43.81,43.42
YGL023C_mRNA,53.93,37.54,44.14,37.6,53.93,40.1,47.44,38.48,45.53,50.59,51.34,49.13,50.74,42.84,51.48,49.65,53.36,56.26,55.35,58.73,48.33,53
YER053C_mRNA,87.46,51.9,87.58,52.84,80.13,30.2,94.41,29.4,90.38,87.26,95.83,83.07,73.36,110.07,115.86,115.31,53.92,49.5,46.45,97.42,82.59,82.33
YML061C_mRNA,42.22,25.47,35.49,25.77,39.75,26.69,43.62,29.27,41.46,36.67,39.02,35.57,31.68,37.35,32.18,35.42,40.58,36.28,36.71,34.04,33.15,34.39
YLR273C_mRNA,11.66,8.46,11.03,8.73,8.9,6.54,8.82,7.83,13.87,12.26,18.16,14.16,13.17,28.57,23.71,26.55,12.87,13.07,12.73,22.4,24.01,22.31
YIL045W_mRNA,15.46,7.07,13.18,6.93,13.64,5.06,13.58,5.25,16.54,14.88,16.45,16.14,11.49,17.65,13,18.97,13.1,13.3,12.49,14.7,15.58,16.33
YHR034C_mRNA,27.5,19.19,24.96,18.02,23.08,16.81,24.47,18.13,24.2,23.42,27.88,21.97,18.89,20.46,20.44,21.88,19.41,19.59,19.76,20.77,20.49,22.17
YNL267W_mRNA,53.99,36.28,50.55,36.65,51.73,32.84,56.23,35.85,55.5,49.9,68.91,63.29,52.13,64.62,55.76,62.6,74.36,70.13,70.17,59.45,55.94,56.31
YGR086C_mRNA,457.46,441.97,466.19,440.84,420.29,390.81,398.21,368.12,420.17,423.69,761.12,671.99,650.27,755.93,682.55,697.43,700.7,685.59,665.45,659.59,636.21,610.45
YBL022C_mRNA,95.03,93.08,106.62,91.7,92.49,80.44,98.04,87.08,99.48,96.67,125.85,128.42,113.15,136.48,116.93,127.1,116.19,112.74,115.1,117.54,115.16,118.15
YOR104W_mRNA,58.04,37.53,43.27,38.19,43.43,27.43,41.96,32.75,57.33,49.56,28.97,24.94,19.37,31.31,26.21,36.4,23.06,23.44,21.49,30.97,24.92,29.37
YPR154W_mRNA,54.76,38.06,45.15,42.14,40.96,28.23,41.97,32.82,46.97,46.21,94.59,77.58,68.35,102.28,112.92,99.08,77.08,79.22,77.06,109.62,110.22,95.55
YBL051C_mRNA,37.78,25.42,33.77,27.97,26.58,20.35,27.83,24.38,27.05,27.29,134.06,103.1,100.06,121.39,118.09,113.63,149.59,147.72,149.47,124.36,120.67,102.19
YOR363C_mRNA,20.88,13.85,19.5,13.82,20.78,10.7,21.86,11.84,29.1,24.76,36.2,32.32,28.17,61.01,49.33,55.3,24.83,23.39,23.33,48.6,47.85,48.29
YKL164C_mRNA,417.29,298.34,361.98,306.09,263.53,181.6,216.68,162.85,293.35,333.89,935.27,868.29,769.19,987.26,901.93,1091.84,853.58,988.98,906.37,868.92,896.88,832.81
YKL163W_mRNA,12.42,9.14,14.2,8.68,4.79,2.03,5.06,2.61,18.95,19.75,30.72,18.94,21.55,64.85,59.11,57.25,11.85,11.63,10.98,36.61,38.37,31.21
YPR113W_mRNA,211.63,219.74,234.53,218.51,206.58,193.11,214.95,199.69,227.95,240.76,156.16,132.16,163.22,157.24,198.65,152.8,132,134.9,132.65,186.09,157.52,162.36
YBL105C_mRNA,56.06,36.82,52.23,36.17,54.74,34.76,58.52,38.62,56.08,51.59,78.39,74.34,66.35,87.31,77.7,81.68,81.42,78.99,81.16,70.75,66.47,71.16
YDR490C_mRNA,22.81,17.16,23.46,16.41,22.66,14.97,23.55,16.93,23.4,23.01,27.81,23.84,23.91,33.28,31.61,34.59,22.37,23.18,23.16,31.09,29.43,30.45
YOL100W_mRNA,24.56,12.45,20,12.72,22.78,11.11,23.91,11.09,25.69,23.88,38.26,38.16,27.91,45.06,37.09,46.7,39.62,36.47,38.75,38.87,32.68,36.77
YDR466W_mRNA,28.42,16.66,26.49,16.84,28.57,16.47,28.54,17.89,30.98,27.88,59.08,46.02,42.65,63.43,56.49,67.64,51.09,51.59,52,56.55,54.36,55.86
YIL042C_mRNA,26.65,12.42,29.24,12.18,24.56,10.12,25.14,12.25,23.88,24.67,34.52,31.27,30.83,23.57,34.41,34.14,30.05,31.87,30.38,31.98,27.67,26.86
YGL059W_mRNA,28.22,13.53,24.8,14.06,28.12,12.31,31.85,14.15,37.23,31.07,32.65,25.43,23.98,42.39,34.47,36.83,32.56,32.89,33.41,34.6,33.88,32.24
YMR123W_mRNA,196.08,168.52,168.12,178.07,160.92,170.36,163.66,181.75,165.62,158.68,116.35,82.9,111.11,116.43,146.37,113.28,107.76,111.16,105.67,130.83,101.67,114.97
YMR008C_mRNA,78.09,65.85,77.57,63.12,67.08,43.12,66.1,50.77,74.85,72.65,112.79,115.58,96.52,130.59,127.83,143.33,78.12,85.13,82.43,125.12,129.52,129.3
YMR006C_mRNA,36.24,26.62,33.27,28.01,43.8,28.69,36.15,26.01,39.89,41.84,73.11,71.72,67.04,82.22,73.09,86.62,76.08,81.81,80.68,98.05,91.55,90.39
YOL011W_mRNA,57.96,29.9,59.5,30.32,58.96,27.85,56.92,26.09,59.83,58.84,83.25,75.25,79.65,112,98.5,107.76,74.36,74.87,74.61,87.99,81.25,83.45
YPL268W_mRNA,38.88,20.82,31.57,20.52,34.19,17.04,36.48,19.83,42.34,36.07,30.86,26.94,20.84,36.46,27.73,32.12,33.04,30.02,29.03,28.21,26.85,25.84
YDR501W_mRNA,15.14,7,12.13,7.5,15.11,6.61,14.83,7.92,14.77,13.31,19.34,19.02,12.94,18.74,15.24,20.8,22.04,19.98,20.08,18.28,15.14,18.78
YDR183W_mRNA,36.77,27.36,31.56,27.37,33.88,22.75,35.15,23.08,43.66,39.25,29.05,27.35,24.88,45.28,29.28,34.53,30.43,28.36,26.64,29.54,32.56,36.9
YOR281C_mRNA,102.16,83.86,90.82,86.33,95.32,86.25,103.95,101.31,101.16,91.99,43.5,39.53,37.24,53.44,40.29,51.12,54.03,52.39,50.28,45.28,37.66,45.54
YGL008C_mRNA,3261.75,3286.69,3427.1,3399.77,3414.93,3567.47,3569.18,3352.3,3218.18,3244.02,3114.31,3430.76,3227.05,3429.24,2843.19,3213.57,3222.64,3234.72,3310.97,2790.38,2957.28,2823.35
YPL036W_mRNA,11.09,6.26,8.21,6.6,9.18,5.26,9.43,5.74,10.81,10.72,10.34,10.79,10.35,15.89,14.64,14.29,6.73,7.53,7.16,14.44,15.48,14.36
YGL006W_mRNA,34.71,28.04,38.41,27.09,35.2,23.92,39.91,25.69,43.82,38.63,36.91,31.91,27.95,45.78,34.96,43.79,29.92,27.23,27.01,33.89,32.76,38.07
YER132C_mRNA,32.69,19.17,28.8,20.6,35.23,21.76,33.84,23.54,34.16,30.82,74.66,64.33,55.45,67.17,65.29,71.58,74.61,69.82,73.1,69.49,68.02,62.23
YER003C_mRNA,74.52,91.62,70.92,89.45,81.48,95.29,78.58,94.16,92.46,86.79,178.79,171.07,164.34,197.55,174.44,172.54,181.02,183.58,179.07,157.29,164.73,166.49
YER003C_pre-mRNA,39.85,47.68,71.56,38.68,56.4,53.39,71.99,54.36,49.31,52.45,4.56,0,13.22,0,8.96,6.44,11.85,10.3,11.48,13.5,12.65,14.14
YLR016C_mRNA,53.53,44.57,55.44,44.29,47.32,26.71,44.19,26.78,71.83,66.42,42.65,42.96,38.07,62.03,56.33,65.84,31.3,30.78,28.97,59.54,57.34,65.88
YML107C_mRNA,40.9,18.5,33.83,17.76,36.05,13.22,35.92,15.52,50.25,41.62,32.94,28.78,26.67,49.85,43.24,48.32,26.98,26.58,25.46,37,36.04,47.14
YCR024C-A_mRNA,855.52,839.85,756.08,948.96,1021.27,1029.52,762.45,646.96,1075.02,1070.69,1602.7,1284.45,1134.77,1539.52,1435.22,1397.05,2063.49,2054.09,2109.59,1396.3,1436.65,1146.76
YEL017C-A_mRNA,425.15,505.28,388.45,588.48,542.24,616.73,453.62,473.91,551.03,515.99,662.46,754.92,682.44,670.32,605.53,601.7,787.35,791.24,791.89,669.41,754.1,538.78
YDR276C_mRNA,566.1,590.16,512.82,659.41,579.11,624.56,516.01,555.55,707.67,637.56,417.97,350.6,341.09,422.82,464.45,399.29,397.61,358.07,374.93,419.73,385.99,419.42
YGL167C_mRNA,108.82,93.53,113.44,93.33,106.96,85.18,121.68,91.65,114.69,108.22,147.74,142.98,140.88,175.16,147.88,156.44,155.59,145.63,143.81,151.28,148.33,146.03
YNL082W_mRNA,33.56,21.4,29.83,21.12,31.93,18.45,35.55,20.05,40.91,36.1,24.96,26.1,21,35.76,29.79,35.07,25.23,24.74,24.12,28.74,30.54,33.47
YDL095W_mRNA,205.43,189.25,196.71,194.39,204.99,199.45,217.02,203.28,189.34,198.4,200.58,210.08,208.26,213.37,185.14,192.13,222.84,228.96,230.19,200.14,189.58,193.96
YAL023C_mRNA,208.93,191.71,224.17,193.15,219.94,207.03,227.92,206.39,200.33,210.79,275.02,265.59,268.75,229.94,234.02,241.68,266.94,284,285.92,249.12,251.02,234.75
YOR321W_mRNA,29.48,26.49,31.45,26.27,31.16,25.82,34.87,27.32,31.66,31.61,43.27,38.15,38.85,43.75,42.89,39.34,38.71,40.1,38.75,46.68,49.79,41.25
YJR143C_mRNA,145.33,170.18,167.82,165.11,164.82,164.03,186.7,168.46,158.51,154.51,165.06,173.27,163.81,198.64,159.36,180.44,192.94,184.21,194.99,166.85,168.91,181.24
YDL093W_mRNA,33.58,29.02,32.92,28.83,31.41,25.38,36.58,28.88,37.2,33.85,33.26,30.27,29.6,42.16,38.15,36.49,33.77,31.27,32.73,44.48,38.66,38.69
YGR199W_mRNA,29.45,25.8,30.68,24.43,26.68,18.7,32.91,20.98,34.09,29.62,34.66,40.82,32.93,55.02,41.1,50.47,34.17,33.35,33.87,41.11,42.04,51.07
YDR307W_mRNA,33.48,25.13,29.88,25.86,29.1,20.47,31.51,21.87,34.95,30,38.3,35.94,31.84,55.03,35.12,51.66,39.32,38.59,38.23,38.65,41.12,45.39
YKL128C_mRNA,84.54,72.96,90.59,69.45,92.66,73.91,91.64,77.13,87.72,87.18,81.36,84.86,71.73,83.82,75.5,79.37,92.74,92.61,88.03,82.35,74.92,78.31
YGL037C_mRNA,189.9,177.91,220.96,167.58,164.1,120.58,158.88,131.69,192.27,192.38,269.05,233.23,201.32,329.52,266.95,308.51,157.55,156.76,153.84,247.35,237.03,223.62
YPL096W_mRNA,41.81,25.37,35.25,25.64,39.67,23.81,44.39,29.07,44.03,38.76,35.89,33.35,26.85,33.14,27.8,34.72,34.15,30.81,31.21,26.84,29.01,28.91
YOR145C_mRNA,287.19,247.52,242.65,237.87,254.79,248.46,274.51,282.26,275.27,242.47,209.1,186.97,188.69,209.52,183.42,209.29,260.07,239.87,236.4,197.54,190.78,195.25
YLR209C_mRNA,69.09,62.47,70.45,60.4,61.04,52.1,69.39,59.87,75.46,68.28,57.58,65.51,58.49,72.28,68.86,71.94,48.91,47.95,47.69,68.6,67.17,73.45
YOR161C_mRNA,25.98,21.17,30.21,21,24.36,17.31,22.66,14.89,25.49,25.76,25.22,22.57,21.01,24.66,27.75,26.18,16.03,16.38,17.31,22.51,20.11,22.28
YOR266W_mRNA,27.72,21.83,26.54,21.83,27.34,18.32,27.94,17.97,34.15,30.44,24.86,25.28,20.71,32.42,25.02,35.11,26.7,25.22,25.15,25.28,25.11,26.29
YBR022W_mRNA,54.75,45.01,53.91,46.23,50.38,36.57,51.6,37.96,61.77,57.08,26.99,30.13,26.05,40.66,29.81,42.32,38.6,36.04,35.32,37.17,39.58,35.02
YML069W_mRNA,144.06,111.47,128.27,114.8,131.74,103.3,137.66,110.82,149.33,134.6,91.54,96.63,77.65,94.67,82.37,96.48,101.08,98.61,97.76,74.02,83.52,92.81
YPL144W_mRNA,64.97,50.24,71.82,48.26,56.68,33.38,60.05,38.9,80.79,71.5,58.28,43.83,46.1,72.35,75.3,54.41,47.28,42.49,43.23,56.86,60.3,56.74
YCL047C_mRNA,41.83,33.58,42.2,35.11,40.04,31.6,44.79,38.03,43.47,39.37,34.63,32.98,30.58,43.56,34.42,39.05,32.22,33.59,35.88,36.29,32.45,40.1
YIL122W_mRNA,29,11.66,21.68,12.08,22.08,10.39,20.95,10.21,26.52,23.99,37.35,29.63,21.91,34.32,33.29,35.17,30.34,32.33,31.52,33.85,31.89,29.58
YNL102W_mRNA,49.37,38.47,47.56,37.94,46.22,32.75,48.7,35.15,50.33,44.96,45.73,43.86,39.23,48.27,42.8,47.48,48.06,44.41,43.39,41.52,41.07,41.92
YBL035C_mRNA,37.78,25.91,32.56,25.45,33.85,22.61,35.02,24.59,37.5,34.29,55.06,46.34,44.39,53.74,52.44,56.35,53.71,51.18,52.78,48.88,50.6,50.02
YNL262W_mRNA,34.04,28.62,31.94,29.32,31.05,24.61,32.63,26.91,32.9,29.57,36.52,32.22,29.69,38.35,32.11,36.66,35.27,33.79,34.06,33.11,30.7,33.21
YDL102W_mRNA,33.16,28.98,32.95,28.18,32.77,24.92,35.61,27.39,36.62,32.75,32.33,33.21,31.87,35.14,33.35,35.55,35.42,32.87,33.55,32.38,32.07,36.76
YBR088C_mRNA,128,135.23,146.73,131.73,157.3,135.22,157.94,131.32,160.44,155.83,152.44,140.83,136.45,158.34,140.32,152.89,164.28,149.95,144.53,125.87,133.36,132.87
YJR006W_mRNA,58.06,42.11,51.78,43.2,51.46,35.87,50.63,40.03,65.7,60.1,77,70.25,63.21,96.77,90.17,87.65,68.09,66.06,64.07,85.55,89.47,79.58
YJR043C_mRNA,38.92,28.8,33.12,30.96,35.01,27.75,35.85,33.08,40.83,37.22,40.1,40.68,37.81,44.77,40.38,43.9,50.23,47.49,46.39,43.69,43.22,42.22
YCR014C_mRNA,43.56,22.35,32.13,23.99,26.34,12.85,28.8,14.52,40.61,34.86,23.2,21.21,17.03,29.22,24.63,27.8,16.93,16.2,15.67,27.3,24.85,28.07
YEL055C_mRNA,112.65,103.78,103.26,103.34,117.76,108.64,130.83,117.66,128.11,109.53,97.69,97.65,89.27,107.47,86.15,96.92,114.35,107.89,110.16,88.37,88.81,93.48
YMR129W_mRNA,64.7,61.87,67.65,59.98,68.81,60.02,77.14,62.5,74.53,64.64,76.93,72.26,64.59,87.68,72.14,81.18,87.57,83.8,86.23,73.68,75.12,74.62
YLL023C_mRNA,28.74,22.12,25.02,22.64,23.72,18,20.57,14.64,24.49,29.03,38.02,29.69,33.06,39.48,43.5,45.26,39.4,40.47,38.27,41.51,42.98,38.06
YLR018C_mRNA,74.19,50.44,63.63,52.31,68.59,49.89,68.27,52.39,66.83,66.84,76.43,59.36,62.93,66.34,74.6,62.98,91.32,97.46,94.56,76.51,68.18,65.95
YNL221C_mRNA,65.57,51.06,61.6,48.37,62.54,46.7,69.79,55.63,73.3,65.12,70.95,62.18,59.57,87.26,76.73,81.87,69.98,65.82,64.39,73.93,75.32,77.47
YNR052C_mRNA,79.93,56.09,73.16,56.28,75.05,49.01,70.69,52.07,69.83,73.35,119.03,107.59,96.42,86.92,107.46,93.39,114.57,125.14,122.99,105.06,98,88.41
