,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YHR007C_mRNA,1142.2,268.55,1280.15,290.43,1076.93,305.95,830.99,930.48,965.23,1099.02,375.31,1117.18,327.1,1022.46,252.13,1342.5,164.06,1145.42,1180.73,1289.91,997.11,180.14,1099.14,1159.36,1356.45,472.86,430.32,1495.24,140.76
YMR208W_mRNA,220.93,85.12,279.82,150.93,271.9,137.77,216.03,173.19,195.61,247.09,179.35,257.01,206.13,158.75,133.11,151.7,118,207.04,209.43,227.33,227.85,105.41,262.42,259.5,243.25,404.65,258.52,329.09,349.44
YML126C_mRNA,1011.95,637.97,1388.1,677.86,1256.8,634.32,1060.96,1157.64,1161.44,1368.81,769.58,1245.01,518.74,1201.8,576.7,810.49,536.76,719.02,742.24,815.17,988.59,699.31,882.57,804.85,499.46,1243.75,1888.16,1396.93,910.93
YMR202W_mRNA,1194.1,495.03,1148.02,486.63,1065.21,596.38,1006.87,1096.79,1120.87,1250.67,511.95,1318.7,454.53,1063.46,364.38,1366.83,166.33,1255.96,1229.01,1134.54,1077.79,227.7,1471.94,1203.3,182.8,1351.52,1421.46,2045.05,33.02
YJL167W_mRNA,1010.94,816.58,1102.63,842.05,1008.04,812.52,981.44,1087.8,1115.15,972.78,979.44,889.39,757.99,990.74,789.2,1216.53,748.3,934.67,1009.11,1249.38,851.05,802.27,1331.93,1304.98,1176.42,525.5,512.21,872.32,1353.94
YNL280C_mRNA,118.57,43.2,170.06,75.31,178.6,54.45,160.35,128.44,163.23,127.07,55.2,148.74,61.16,110.37,43.26,166.36,43.36,156.97,150.08,126.53,203.32,61.5,321.75,254.54,0,14.13,243.65,238.68,0
YGR060W_mRNA,1319.42,348.6,1721.79,382.16,1572.14,367.49,1362.92,1590.85,1641.57,1710.2,427.06,1883.68,454.02,1609.76,421.16,1744.89,299.06,1758.47,1962.08,2627.52,1224.87,216.07,1988.5,1972.24,1872.02,1526.56,133.11,1862.26,118.75
YGL001C_mRNA,139.23,67.12,203.32,77.52,153.96,70.86,133.89,129.91,172.5,177.76,58.36,199.68,73.91,176.99,88.88,211.37,66.06,221.56,251.89,351.22,217.6,40.02,104.44,94.42,55.36,187.59,0,216.04,59.7
YLR100W_mRNA,575.79,339.37,408.73,498.5,436.6,454.92,391.11,407.67,416.12,390.83,450.57,472.19,341.29,379.48,362.81,464.41,383.56,356.41,298.06,104.13,489.32,201.63,67.77,80.42,125.82,348.86,304.53,196.42,45.28
YER044C_mRNA,222.27,57.56,207.61,123.57,227.53,107.43,154.3,178.16,157.77,200.31,96.53,220.24,41.94,129.33,30.26,330.68,145.05,237.46,229.83,204.77,283.81,33.09,0,134.92,636.29,0,309.89,579.41,0
YMR134W_mRNA,66.71,39.68,61.08,58.29,70.04,47.13,52.74,42.11,54.64,49.33,38.82,61.55,104.1,60.53,48.68,79.46,6.06,12.22,9.39,0,24.57,30.42,0,0,0,22.63,0,0,0
YLR056W_mRNA,763.24,253.68,970.57,425.87,936.51,309.93,708.77,867.51,789.8,889.99,348.46,929.38,418.33,925.94,376.01,1113,292.25,682.2,672.68,638.33,823.63,166.7,435.19,436.08,430.52,978.13,0,1106.11,348.14
YGL012W_mRNA,432.05,0,567.11,59.38,492.63,59.45,478.84,484.19,515.06,504.51,55.96,535.33,58.35,522.62,65.78,263.34,49.69,310.47,328.12,384.78,454.97,38.37,263.41,416.77,976.43,429.72,202.09,375.02,50.08
YMR015C_mRNA,172.26,126.25,181.04,116.5,146.17,107.11,133.85,165.42,186.48,159.35,102.92,154,107.33,149.64,132.75,174.34,59.45,248.46,268.86,334.67,166.93,64.52,105.41,91.78,39.14,120.57,0,20.36,154.41
YML008C_mRNA,495.08,406.99,611.94,357.86,599.47,416.86,456.72,462.17,572.06,639.85,430.21,620.44,358.06,593.89,451.31,793.53,352.61,600.08,598.54,590.97,652.37,340.37,1154.99,1042.72,604.26,1353.81,0,1214.82,829.33
YHR072W_mRNA,157.62,122.78,184.34,166.48,130.82,111.11,133.08,125.61,136.07,166.36,100.67,174.39,109.76,149.73,74.6,116.41,121.27,145.33,152.86,176.61,170.83,50.2,173.01,162.94,121.95,103.31,0,134.85,98.29
YMR220W_mRNA,275.87,124.66,298.98,157.17,236.3,97.97,270.82,272.34,246.97,305.91,146.71,277.08,187.43,212.1,156.38,155.11,126.26,207.46,196.98,161.37,187.54,80.48,184.07,176.82,146.25,300.36,612.3,88.78,87.54
YHR190W_mRNA,267.85,383.71,344.02,391.7,329.38,363.71,388.22,396.49,388.34,340.41,332.84,273.99,381.82,273.8,352.47,412.87,347.58,246.07,438.14,1071.1,427.51,481.82,265.1,367.01,737.27,529.96,94.98,473.15,441.34
YPL096C-A_mRNA,28.87,0,25.06,64.28,21.89,0,42.95,52.35,16.62,21.68,31.8,0,49.75,40.87,19.94,26.3,0,84.77,65.15,0,86.41,0,0,0,0,0,0,0,0
YFR041C_mRNA,75.18,8.54,60.32,7.72,75.45,5.79,62.2,37.14,34.36,62.44,38.18,36.9,24.89,45.9,11.97,36.26,23.47,52.74,44.59,17.46,79.41,26.18,0,26.97,126.6,39,0,0,0
YML130C_mRNA,134.2,68.5,156.89,119.07,166.14,128.74,160.74,169.35,141.86,176.06,106.04,174.25,135.16,160.23,121.89,167.14,119.1,144.08,140.94,129.76,118.03,72.71,84.69,75.38,39.2,108.69,0,122.39,70.3
YAR002C-A_mRNA,453.37,200.87,546.06,164.56,444.44,110.77,416.91,304.07,398.84,484.45,133.35,472.86,139.06,403.34,105.61,884.89,164.9,646.72,710.11,920.59,821.82,211.74,671.85,610.24,370.81,0,675.94,1037.12,0
YAL007C_mRNA,187.86,70.42,108.2,100.79,130.96,55.76,101.62,104.09,108.12,134.71,59.05,116.93,13.68,102.93,115.19,270.47,182.84,141.22,113.15,23.93,203.12,53.99,465.7,368.41,0,160.33,0,135.4,0
YDL018C_mRNA,60.49,202.14,60,86.55,56.29,93.87,46.11,71.37,77.54,57.82,59.47,68.83,93.03,62.27,22.37,30.05,48.75,91.65,95.61,108.56,39.5,48.94,0,0,0,0,0,81.92,0
YOR016C_mRNA,95.57,69.4,94.79,94.1,72.46,86.35,85.62,72.95,92.81,102.27,45.26,109.02,47.2,112.72,72.98,70.73,17.67,80.81,144.97,353.75,50.05,133.01,114.83,90.84,0,0,0,0,0
YHR110W_mRNA,39.84,77.26,60.93,52.38,73.01,148.57,48.49,40.55,40.13,55.85,93.57,48.48,97.59,37.59,81.24,42.34,55.06,0,0,0,23.85,29.61,0,0,0,0,0,0,0
YGL002W_mRNA,5.58,21.59,23.52,9.76,31.73,36.63,40.74,13.84,25.69,28.49,18.1,34.91,0,39.48,0,25.41,9.89,46.49,35.73,0,66.79,16.55,0,0,0,0,0,20.78,0
YOR393W_mRNA,0,0,2.92,2.79,0,8.39,2.61,1.02,3.7,3.38,0,1.67,0,5.05,0,0,8.5,3.86,2.96,0,3.84,1.58,0,0,0,0,0,0,0
YPL281C_mRNA,0,0,2.92,2.79,0,8.39,2.61,1.02,3.7,3.38,0,1.67,0,5.05,0,0,8.5,3.86,2.96,0,3.84,1.58,0,0,0,0,0,0,0
YMR323W_mRNA,0,0,2.92,2.79,0,0,2.61,1.02,0,0,0,0,0,5.05,0,0,0,0,0,0,3.84,1.58,0,0,0,0,0,0,0
YCR075C_mRNA,34.13,9.42,44.74,4.26,27.73,6.39,40.88,32.57,37.89,41.01,10.53,40.69,21.97,32.21,0,4.44,11.51,11.62,8.93,0,64.21,0,0,0,0,0,0,0,0
YBR239C_mRNA,19.09,20.98,14.88,23.71,13.44,24.92,11.8,18.21,12.55,18.84,23.46,9.95,42.82,12.86,7.36,17.39,25.64,0,0,0,19.59,8.04,0,8.34,39.03,0,0,40.62,0
YGR029W_mRNA,104.67,178.91,53.44,123.99,53.69,113.34,96.59,68.15,77.96,72.13,73.34,64.22,187.75,55.19,158.87,50.47,233.18,21.97,16.89,0,0,173.74,0,0,0,0,0,0,0
YGR029W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL054C_mRNA,171.36,158.71,188.18,222.38,191.8,118.5,194.21,161.96,176.1,267.18,230.68,187.23,37.01,207.89,189.15,341.89,150.29,310.99,298.67,257.74,312.57,219.02,531.39,494.6,350.38,323.82,0,182.32,0
YBR210W_mRNA,22.36,57.91,31.42,85.06,16.95,58.95,24.19,22.76,34.32,22.39,40.46,38.87,33.76,38.68,50.74,33.94,26.53,61.93,95.19,205.99,8.92,66.59,85.78,67.86,0,0,0,0,0
YPR037C_mRNA,96.03,34.87,127.99,68.29,145.63,31.55,133.11,95.07,81.17,93.75,32.49,100.16,81.31,127.42,57.04,60.13,63.91,67.1,63.1,47.39,136.5,267.31,69.23,54.77,0,26.46,917.8,0,0
YML012W_mRNA,294.45,202.01,413.77,128.9,355.84,96.78,321.87,343.02,400.71,377.77,139.5,383.89,187.05,298.1,99.96,307.32,72.6,218.88,249.56,363.31,381.85,9.11,259.4,205.21,0,405.74,42.65,22.84,0
YGR284C_mRNA,71.2,77.32,75.04,97.07,91.11,52.48,89.07,84.08,79.4,89.57,129.67,104.43,35.06,111.28,12.05,105.39,41.99,95.52,97.89,105.42,58.6,26.34,17.15,27.14,63.7,0,0,215.44,252.17
YML067C_mRNA,195.88,51.84,183.82,90.37,144.16,15.08,129.45,145.87,173.52,162.68,103.5,180.27,77.71,161.27,57.11,150.43,31.67,142.11,140.94,136.48,248.27,79.48,148.17,228.73,549.75,16.94,0,57.21,0
YML067C_pre-mRNA,0,0,0,0,0,0,39.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL042W_mRNA,416.4,65.09,486.52,127.47,446.58,186.52,365.25,335.05,408.04,481.18,234.47,491.03,168.64,454.85,278.83,567.21,123.7,340.92,380.1,503.59,556.83,232.85,361.83,320.6,161.08,82.71,0,880.1,636.81
YOR244W_mRNA,13.58,45.77,34.51,29.55,41.18,57.69,32.13,36.92,46.88,23.45,18.28,38.94,26.68,20.82,13.75,34.01,43.94,8.11,18.7,53.61,52.82,0,0,0,0,0,0,0,0
YNL125C_mRNA,28.68,16.96,33.92,59.41,38.48,48.92,29.24,39.16,46.98,29.82,45.03,37.97,39.55,19.78,38.64,58.28,75.12,10.56,24.35,69.69,39.62,61.76,42.66,33.75,0,0,0,131.46,45.26
YMR219W_mRNA,11.48,25.68,18.98,45.59,15.6,48.55,20.96,15.16,16.52,18.68,33.83,16.96,40.63,12.64,30.86,18.3,43.7,20.65,18.52,11.33,11.45,25.31,0,0,0,67.5,0,0,0
YDR363W_mRNA,0,17.89,2.3,32.34,3.52,36.43,2.51,7.68,7.13,8.37,36.67,3.23,38.24,7.31,16.72,0,36.43,3.65,2.86,0,25.95,4.57,0,0,0,0,0,0,175.03
YOL017W_mRNA,4.19,20.1,11.93,25.44,15.87,5.46,9.62,13.58,10.84,8.8,22.47,17.46,16.41,14.81,8.46,11.44,12.28,2.51,5.78,16.52,15.03,0,0,0,0,0,0,0,0
YDR365C_mRNA,14.89,128.83,34.46,109.99,38.57,123.07,36.24,35.05,40.7,26.84,74.69,16.82,119.61,26.93,97,31.64,135.55,2.97,11.41,39.19,35.65,109.74,0,0,0,10.94,804.96,64.69,280.12
YNR054C_mRNA,40.19,194.18,24.91,166.75,43.8,158.15,33.97,41.22,36.14,25.65,130.26,52.39,147.16,37.92,115.71,22.88,157.18,23.94,27.6,39.67,24.05,96.76,0,0,0,0,662.12,0,259.08
YIL151C_mRNA,11.1,10.65,8.95,9.63,7.89,9.03,7.51,9.53,9.98,4.17,13.39,11.58,13.97,5.89,18.66,2.53,6.51,6.65,8.94,16.44,1.66,10.2,5.37,4.25,0,0,0,31,0
YKR096W_mRNA,15.65,12.51,23.28,52,18.78,47.53,18.34,18.41,21.01,16.45,36.35,16.32,30.62,17.22,43.84,9.5,22.92,6.25,4.8,0,15.61,17.26,0,15.98,74.65,5.75,0,82.55,80.09
YGR098C_mRNA,9.72,13.05,20.01,16.01,19.17,6.33,18.94,20.97,17.63,20.45,17.72,21.81,8.69,20.19,18.3,3.54,3.99,13.99,10.75,0,11.64,5.72,21.9,17,0,0,0,61.56,34.82
YJR017C_mRNA,112.59,359.56,88.68,237.96,112.99,357.35,93.14,135.24,102.91,100.8,279.97,79.44,366.83,137.48,342.09,187,643.31,173.16,133.09,0,55.49,738.35,0,0,0,350.43,1290.6,98.65,822.41
YLR233C_mRNA,0,0,7.4,12.97,5.66,0,4.04,13.32,9.82,9.89,9.16,11.12,0,7.04,5.75,3.89,2.5,0,0,0,5.11,3.14,0,0,0,0,0,0,0
YLR318W_mRNA,3.45,0,1.28,0,1.96,0,2.8,2.63,2.98,2.07,0,0,0,4.07,0,0,0,2.06,1.59,0,0,0,6.09,4.83,0,0,0,0,0
YIL009C-A_pre-mRNA,0,0,18.24,50.3,6.2,21.58,33.16,35.88,28.22,22.1,35.55,21.31,37.07,34.7,22.29,14.89,29.14,0,0,0,0,12.19,532.45,421.22,0,36.04,0,0,0
YHL010C_mRNA,22.48,24.01,6.19,10.85,5.68,13.04,4.73,5.72,10.06,10.5,10.74,3.91,8.4,5.89,16.83,9.1,20.54,0,0,0,11.96,3.68,0,0,0,0,0,0,0
YBR026C_mRNA,104.62,23.58,122.56,50.28,95.74,70.78,109.28,126.68,126.65,114.88,62.19,80.9,64.85,103.83,29.24,151.16,95.57,124.92,148.99,227.91,69.1,81.41,55.61,44.02,0,349.97,24.96,161.22,18.55
YOR051C_mRNA,85.11,68.33,87.94,83.39,83.36,102.04,84.4,92.04,126.53,95.87,141.34,85.07,127.48,102.06,114.97,158.27,118.98,55.05,65.09,98.01,118.86,141.44,0,0,0,0,147.16,105.65,18.23
YDR518W_mRNA,37.21,0,53.06,18.89,59.96,16.21,48.65,49.71,48.19,51.24,33.38,69.54,38.29,59.99,54.41,73.44,20.06,70.42,65.53,48.98,48.26,18.31,11.98,18.95,44.39,0,0,150.13,0
YLR300W_mRNA,692.42,319.34,940.83,368.3,850.46,317.65,987.44,984.53,1092.58,997.89,474,1004.2,372.34,903.08,393.7,1248.35,398.6,1303.12,1377.53,1615.47,1311.81,329.24,1072.3,1364.27,2416.27,1173.32,434.78,958.96,102.85
YDR261C_mRNA,56.91,24.88,66.72,24.74,64.73,43.9,39.88,55.79,76.67,66.05,22.25,64.76,66.71,75.67,41.85,65.98,36.47,52.59,78.47,163.42,130.06,34.33,99.99,79.1,0,34.22,0,0,26.55
YOR033C_mRNA,23.37,28.58,15.81,9.23,8.86,16.62,18.39,8.92,13.45,15.32,27.38,22.16,21.42,17.04,5.72,9.68,9.98,10.17,13.68,25.17,25.43,9.39,41.09,32.51,0,0,0,7.91,0
YBR163W_mRNA,2.5,4.8,13.63,17.37,6.63,16.3,6.76,13.82,14.37,11.25,13.42,9.12,8.4,4.71,6.73,6.82,13.2,11.95,13.78,19.72,26.91,11.05,0,0,0,0,0,0,102.53
YJL085W_mRNA,7.33,46.99,19.39,29.73,30.58,76.54,15.2,17.72,20.39,14.68,70.92,19.12,19.18,13.84,23.06,22.26,33.01,23.39,17.97,0,14.63,36.02,75.59,59.8,0,0,0,36.4,0
YBR102C_mRNA,14.47,51.61,30.23,41.27,27.42,37.73,24.03,29.58,33.3,27.31,39.95,22.63,37.03,17.55,55.67,26.35,46.09,19.79,20.91,24.48,9.9,66.96,31.98,25.3,0,0,0,0,137.73
YOR317W_mRNA,226.18,108.64,316.79,156.4,271.54,114.7,285.48,295.36,336.27,305.76,191.2,310.17,161.86,308.27,172.07,495.97,227.39,265.68,367.96,702.85,438.72,197.42,372.64,410.15,539.56,581.77,187.76,382.15,193.27
YER015W_mRNA,1.97,0,4.88,3.42,5.97,5.14,2.66,8.65,7.93,3.55,2.11,1.03,4.41,10.22,10.61,16.15,4.62,0,0,0,0,0,0,7.22,28.19,0,0,0,0
YIL009W_mRNA,59.2,42.14,68.51,45.71,56.61,25.74,37.36,48.2,40.61,64.1,21.2,46.22,34.39,43.62,62.03,55.92,16.73,72.12,63.43,34.63,44.62,16.15,0,0,0,19.34,0,16.33,0
YMR246W_mRNA,481.63,251.28,566.69,347.6,519.92,328.18,458.87,459.51,521.66,555.9,376.71,560.82,357.35,473.93,349.64,604.78,483.8,722.41,719.46,704.3,552.82,361.93,935.51,746.15,28.37,699.16,560.29,1151.43,284.47
YFR019W_mRNA,14.11,17.57,16.97,21.99,13.91,15.59,12.78,14.27,13.8,19.92,28.71,15.08,18.91,12.98,37.9,14.13,14.86,10.15,9.11,5.57,12.67,13.47,2.73,2.16,0,46.65,0,39.4,0
YDL045C_mRNA,85.94,33.17,41.56,7.5,40.73,0,22.08,27.88,28.44,43.89,13.91,22.41,33.84,44.6,29.07,23.48,27.86,30.75,27.57,16.97,46.29,12.71,16.57,13.1,0,0,0,144.02,0
YIL019W_mRNA,7.99,30.82,10.9,31.34,25.74,67.98,15.12,19.06,26.44,16.8,60.29,12.5,35.93,13.19,91.81,3.64,65.89,0,0,0,14.34,29.53,0,0,0,17.61,0,0,0
YDR021W_mRNA,10.39,0,27.5,15.09,24.96,22.66,15.93,21.16,24.93,18.74,11.2,27.1,23.35,14.71,46.8,6.31,38.74,28.97,25.44,13.68,0,5.12,0,0,0,0,0,0,0
YNL023C_mRNA,3.18,15.26,9.47,27.6,8.44,22.79,6.45,11.84,16.48,7.17,37.54,12.44,44.49,9,23.54,7.24,29.84,17.15,13.18,0,0,16.38,0,0,0,0,0,0,0
YDL166C_mRNA,107.64,115.8,167.57,125.62,172.31,78.6,268.49,162.06,192.73,179.64,168.32,162.17,121.52,138.25,73.06,119.83,81.36,149.4,136.7,94.45,143.17,26.63,137.96,109.14,0,0,0,0,247.21
YJL157C_mRNA,85.83,10.52,97.36,23.77,81.7,30.94,80.51,69.35,81.98,87.77,23.52,99.04,32.71,79.26,44.25,81.5,42.85,79.87,68.35,28.84,96.18,32.26,142.04,119.55,26.14,72.47,0,204.01,37.43
YLR238W_mRNA,12.56,6.05,10.9,35.52,9.52,4.1,8.49,8.39,11.75,4.72,10.14,16.38,24.67,4.44,29.67,34.32,12.93,18.76,20.19,24.8,11.28,4.64,0,0,0,0,0,0,0
YNL127W_mRNA,9.65,15.44,15.96,32.1,20.13,12.58,13.49,16.89,12.96,25.13,18.99,29.37,14.4,28.85,21.65,32.24,14.15,23.12,17.77,0,28.89,2.37,0,0,0,0,0,0,24.72
YMR052W_mRNA,0,7.34,3.77,9.95,7.21,4.98,4.12,1.45,8.76,1.14,4.1,3.97,17.11,8.98,0,13.87,2.24,0,0,0,0,0,0,0,0,0,0,0,0
YFR008W_mRNA,22.02,53.25,9.56,19.26,8.35,28.92,10.42,8.41,15.84,1.65,35.72,0,31.05,2.6,14.93,15.04,29.28,0,25.19,108.68,0,24.5,0,0,0,0,0,20.5,0
YMR029C_mRNA,14.83,85.65,32.37,36.13,34.87,42.63,33.7,35.67,35,57.93,35.11,29.39,63.25,30.79,64.05,40.53,52.33,44.96,34.58,0,35.51,43.77,0,0,0,209.3,0,33.14,0
YKL182W_mRNA,1094.18,940.69,1309.63,945.64,1203.66,810.02,1037.04,1052.88,1011.05,1294.35,1077.65,1201.45,917.21,1015.14,835.59,1121.03,803.56,1197.08,1190.06,1155.53,1003.37,517.08,1024.25,1002.04,893.66,1737.85,772.99,1546.17,558.71
YPL231W_mRNA,874.21,290.04,1128.37,341.28,976.68,329.94,936.62,865.82,896.77,1121.56,400.37,1042.75,359.91,932.59,399.84,851.73,417.74,1091.88,1105.74,1141.65,899.74,326.7,1261.18,1181.81,859.2,1729.8,407.12,1048.45,518.86
YBR041W_mRNA,68.76,21.31,108.35,26.97,89.98,37.61,63.59,62.65,64.46,81.95,19.06,82.12,24.85,72.2,32.87,66.67,22.14,31.96,39.06,61.3,66.38,26.14,0,0,0,19.56,0,198.24,0
YKL187C_mRNA,0,0,0.5,0,0,5.22,1.62,1.91,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,30.98,24.51,0,0,0,0,10.26
YER183C_mRNA,28.78,0,26.76,50.51,24.55,66.36,19.46,38.45,45.55,51.88,54.66,48.78,73.29,44.13,39.17,85.2,34.13,42.71,72.24,170.46,43.07,32.13,0,0,0,31.73,0,0,0
YKL060C_mRNA,14389.17,5179.13,16762.03,5535.4,14151.84,4692.23,12660.93,13948.84,13397.77,15447.56,5742.86,15767.62,4802.1,13899.25,5036.35,15044.05,9168.2,14497.01,14326.78,13707.98,21212.67,8065.63,18296.75,16936.35,11547.39,26281.78,8725.24,25634.07,7643.51
YLR377C_mRNA,3.88,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,44.85,35.48,0,17.09,0,0,0
YJL155C_mRNA,15.6,30.04,29.41,16.29,22.48,20.39,28.7,24.42,38.61,35.62,23.51,48.82,17.51,41.22,33.69,42.64,20.19,7.46,17.2,49.28,22.41,18.42,108.46,85.81,0,0,0,11.62,16.03
YDR339C_mRNA,70.63,260.45,106.84,223.04,107.11,167.47,87.87,94.36,115.85,93.36,314.18,139.97,255.72,66.65,182.58,70.77,188.42,50.33,45.13,27.89,50.73,231.19,0,0,0,62.29,0,0,109.73
YLR051C_mRNA,54.65,159.02,15.25,77.86,36.26,71.95,33.26,41.72,39.31,38.99,66.67,14.25,92.7,32.23,83.61,12.44,44.53,16.23,12.48,0,8.18,30.48,0,0,0,30.12,0,0,0
YMR277W_mRNA,37.38,35.91,28.33,97.39,45.67,102.91,29.21,35.67,36.46,41.18,80.3,29.24,62.81,37.23,89.51,32.16,93.85,49.71,40.12,8.2,52.21,30.59,0,0,0,146.52,0,7.73,0
YPR062W_mRNA,48.09,93.52,109.32,147.94,75.97,95.21,117.07,100.96,129.17,117.99,87.13,104.5,163.56,132.36,131.12,36.51,147.59,209.13,160.74,0,67.17,59.75,0,0,0,106.03,0,119.4,0
YER056C_mRNA,419.27,147.61,483.67,123.9,451.93,114.5,332.78,329.89,399.49,434.47,103.15,468.49,113.72,438.27,92.39,374.21,130.7,445.65,496.97,659.99,375.83,169.75,698.97,678.86,588.34,350.41,302.76,183.69,182.88
YER060W_mRNA,32.78,10.51,39.95,33.25,48.58,17.83,29.55,33.36,32.22,42.66,14.69,42.73,24.51,38.66,25.78,32.34,16.05,49.19,47.85,43.14,26.16,8.06,0,0,0,0,0,71.2,28.04
YER060W-A_mRNA,0,0,0.85,0,2.15,0,0,0.63,1.86,0.99,0,1.66,0,0,0,2.67,7.74,2.98,1.47,0,4.65,0,0,0,0,0,0,0,0
YDR539W_mRNA,19.94,49.33,53.68,56.97,36.71,52.08,39.29,48.38,50.81,64.17,42.89,49.02,47.93,36.28,46.11,33.73,92.08,51.1,41.9,11.25,68.19,46.22,0,0,0,12.56,59.02,10.61,102.37
YOR388C_mRNA,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR028C_mRNA,53.36,0,52.4,7.42,45.32,13.92,67.55,52.55,55.9,69.25,20.64,100.18,14.35,75.53,14.38,29.16,15.03,127.72,113.88,67.42,40.88,3.14,107.33,156.77,336.08,0,0,0,0
YBR101C_mRNA,200.97,338.71,153.34,670.88,177.78,682.91,204.87,240.94,186.84,202.78,590.31,145.11,580.77,175.04,474.89,107.95,416.89,79.8,99.08,162.77,191.22,213.84,0,0,0,22.72,143.03,0,186.08
YMR058W_mRNA,177.46,55.32,196.83,104.19,418.22,316.04,175.12,186.27,80.05,161.36,95.36,93.79,40.32,125.58,51.71,399.72,125.34,169.28,277.9,634.37,186.59,134.31,259.64,286.13,377.57,465.26,0,366.14,221.44
YMR319C_mRNA,5139.96,101.09,5744.8,146.2,6814.45,195.54,6646.68,5347.02,5638.76,6176.92,166.7,6275,126.7,5813.27,166.53,804.23,129.69,1348.07,1101.35,280.13,1645.17,228.61,2478.21,2241.72,1316.44,3406.59,181.42,3708.83,148.36
YFL041W_mRNA,115.26,23.57,74.8,23.44,94.83,35.2,85.56,98.75,96.67,96.5,26.36,71.61,5.5,83.3,42.97,140.72,33.13,64.53,85.67,154.92,143.84,43.38,9.46,120,526.5,259.51,135.39,82.19,100.65
YOR390W_mRNA,32.82,0,42.95,50.79,44.57,45.33,55.88,51.09,57.62,59.23,106.1,33.42,38.93,75.71,0,26.58,64.42,50.08,43.51,21.6,0,16.17,91.48,72.37,0,0,0,0,46.89
YPL279C_mRNA,32.82,91.38,25.79,50.88,35.63,45.33,31.91,25.47,45.23,29.51,0,55.97,38.93,0,98.56,26.58,0,50.08,43.51,21.6,104.78,16.17,91.48,72.37,0,0,0,0,46.89
YPR104C_mRNA,14.72,25.12,15.82,15.61,16.13,19.18,19.47,10.61,10.36,16.71,19.31,13.65,16.48,16.98,22.01,10.43,15.35,17.68,13.59,0,9.79,33.7,0,0,0,0,0,73.1,50.28
YGR131W_mRNA,26.08,0,3.23,5.71,2.47,0,1.76,2.49,1.88,1.96,7.06,3.4,0,9.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR040W_mRNA,0,0,0,3.83,0,0,0,0,0,0,4.73,0,0,0,0,0,0,5.23,4.02,0,0,0,0,0,0,0,0,0,0
YCR089W_mRNA,0,0,0,0.85,0.37,0,1.07,1.32,3.68,0.3,0,1.03,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0
YNL325C_mRNA,10.4,6.65,13.32,6.02,15.77,13.55,12.19,9.26,9.97,9.89,13.02,12.65,15.52,11.45,13.99,11.05,7.11,16.6,14.36,6.84,18.67,10.2,0,0,0,0,0,0,0
YDR130C_mRNA,0,17.26,11.08,27.3,18.64,23.43,24.18,16.21,27.01,26.86,33.77,2.33,45.28,12.65,48.4,0,47.45,21.32,16.39,0,64.21,19.85,0,0,0,0,0,0,0
YJR093C_mRNA,28.53,70.76,17.18,135.04,24.72,101.4,25.36,20.22,23.46,18.37,101.09,14.88,73.34,25,49.61,11.14,60.04,0,0,0,14.64,30.14,0,0,0,0,0,0,20.98
YER032W_mRNA,12.17,40.05,15.95,34.7,16.48,54.37,10.81,13.27,11.51,14.1,61.57,9.97,60.32,14.76,70.19,6.33,46.9,18.73,20.8,27.45,16.65,20.47,0,0,0,0,0,51.79,0
YIL065C_mRNA,38.77,165.77,55.76,163.47,47.04,204.57,54.53,72.51,91.49,72.21,134.79,44.48,193.29,58.53,147.91,35.31,147.31,0,14.14,61.23,102.11,242.62,0,0,0,0,0,28.88,402.14
YDR534C_mRNA,0,0,0,0,0,0,0.74,1.56,0.79,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR382W_mRNA,8.32,0,2.06,0,9.47,10.99,0,4.77,0,7.5,9.05,13.02,9.44,3.93,0,0,9.89,19.73,15.17,0,0,0,0,0,0,0,0,0,0
YOR383C_mRNA,5.87,0,4.37,0,13.35,0,1.59,8.96,10.13,7.05,0,6.12,0,2.77,0,21.38,3.47,0,16.1,69.5,0,34.84,0,0,0,0,0,0,0
