,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YHR113W_mRNA,39,5,154,20,114,16,111,149,128,102,18,73,13,62,10,51,37,47.87,49.96,2,28,26,6,7,1,6,0,16,9
YDR525W_mRNA,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL077W_mRNA,6,3,13,2,13,3,17,25,14,18,11,8,8,6,5,1,18,5,5,0,14,4,0,0,0,1,0,0,0
YJR005W_mRNA,33,9,109,31,71,12,68,137,72,75,20,62,24,55,18,36,28,25,27,2,17,18,9,9,0,1,0,13,7
YKL135C_mRNA,47,12,137,24,76,13,118,155,91,91,24,49,19,50,20,42,30,26,26,0,35,25,2,2,0,0,0,3,2
YBL037W_mRNA,29,7,120,18,70,8,110,132,98,98,17,73,19,51,16,36,28,24.99,25,0,45,16,12,12,0,21,0,25,0
YPR029C_mRNA,26,19,133,47,93,24,113,141,98,125,30,51,21,45,37,29,46,23,28,5,18,10,8,8,0,11,0,15,0
YPL195W_mRNA,34,18,111,35,65,20,108,122,104,106,27,64,14,58,25,17,33,18,22,4,17,10,4,4,0,0,0,14,13
YGR261C_mRNA,15,17,117,31,58,24,88,123,68,78,38,29,34,55,20,25,62,2,9,7,22,14,4,7,3,0,3,0,0
YPL259C_mRNA,14,8,78,18,35,8,45,85,67,49,11,30,19,41,12,12,14,10,14,4,14,9,4,4,0,1,0,10,0
YHL019C_mRNA,4,2,28,7,25,2,21,21,12,24,6,26,1,14,8,8,14,4,4,0,5,0,0,0,0,17,0,0,0
YBR288C_mRNA,13,10,114,19,65,16,76,114,100,100,18,39,20,43,8,31,11,14,26,12,27,6,0,0,0,1,0,10,0
YOL062C_mRNA,11,3,103,18,70,9,88,126,82,92,17,66,18,57,10,21,23,10,13,3,12,12,0,0,0,1,0,15,16
YKL114C_mRNA,15,11,48,22,29,15,38,54,31,45,14,14,10,21,17,8,39,4,10,6,5,13,10,10,0,0,0,5,0
YBL019W_mRNA,13,0,29,2,13,8,28,21,20,28,3,15,1,15,4,5,0,6,6,0,5,0,0,0,0,0,0,0,0
YNL094W_mRNA,1,5,22,12,19,18,28,59,39,34,9,23,14,12,7,12,9,7,7.02,0,5,16,9.12,9.25,0,0,0,6,12
YIL040W_mRNA,4,2,17,12,11,1,18,24,13,20,6,4,2,5,4,20,5,4,4,0,7,4,0,0,0,1,0,0,0
YJL075C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR170C_mRNA,14,0,35,12,17,2,31,58,36,21,7,16,6,17,6,0,20,0,2,2,5,0,1,1,0,0,0,0,0
YJR058C_mRNA,3,4,23,7,17,7,12,24,15,12,5,6,6,6,3,2,18,8,8,0,5,4,0,0,0,0,0,0,0
YJL024C_mRNA,11,0,37,7,26,4,44,62,48,36,15,36,0,17,7,22,11,0,3,3,0,4,0,0,0,0,0,0,0
YJL024C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML022W_mRNA,41,29,208,69,128,35,143,198,140,150,55,43,46,81,39,58,71,34,34,0,54,22,11,29,18,26,14,0,4
YDR441C_mRNA,5,5,32,13,10,7,26,30,23,27,13,19,15,17,15,13,22,9,13,4,10,4,0,8,8,0,0,15,9
YNL065W_mRNA,6,0,30,4,18,1,12,22,11,21,3,9,2,9,1,6,8,6,9,3,3,0,1,1,0,0,0,9,0
YPR192W_mRNA,0,0,0,0,1,0,0,3,4,0,0,1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
YLL052C_mRNA,1,0,3,0,0,1,0,4,6,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
YBR149W_mRNA,44,12,233,50,120,34,206,254,211,162,39,97,25,84,26,107,115,64,115,51,77,39,11,29,18,34,37,36,6
YMR041C_mRNA,11,4,23,8,26,5,30,35,25,16,5,19,11,4,4,11,7,4,4,0,8,5,0,0,0,0,13,0,0
YER036C_mRNA,285,67,1528,212,923,141,1000,1397,956,1092,152,576,148,592,117,183,193,118,156.33,40,202,91,64,72,8,73,12,65,38
YGL105W_mRNA,101,70,434,204,299,98,389,584,374,367,131,183,127,204,94,84,225,74,107,33,99,81,7,18,11,38,8,44,5
YIL062C_mRNA,9,21,34,43,26,36,44,69,57,37,40,28,54,24,20,21,74,7,7,0,7,33,0,0,0,1,13,15,8
YLR370C_mRNA,20,22,84,39,54,20,116,165,109,80,50,41,33,51,29,38,65,17,23,6,14,25,16,16,0,1,0,2,11
YKL013C_mRNA,18,11,81,29,61,25,87,113,64,64,29,33,27,33,22,22,39,29,36,7,22,21,3,9,6,1,17,0,10
YNR035C_mRNA,45,18,250,75,133,52,194,322,187,178,40,101,33,94,28,51,92,20,31,11,60,39,3,3,0,4,36,11,22
YBR234C_mRNA,47,6,230,23,117,16,193,197,136,156,22,101,14,107,18,44,42,41.01,45.01,4,37,2,9,12,3,22,0,12,0
YHR013C_mRNA,29,12,118,31,73,14,66,119,97,96,24,44,29,59,10,34,33,81,83,2,30,9,3,3,0,0,0,3,0
YCR048W_mRNA,25,3,131.98,21,75,11,78.99,178,115,119,16,79,18,94,10,40,18,25.01,37.01,12,28.97,15,14,14,0,49,0,0,0
YNR019W_mRNA,108,55,539.02,151,308,88,406.01,533,406,371,103,252,107,236,66,92,243,83,99,16,67.03,46,27,39,12,26,0,44,32
YDL192W_mRNA,127,63,572.7,269.49,375.16,144,395.35,453.7,370.54,350.4,228,211,181,228.02,132,127.01,93.02,69.26,103.03,33,103.37,90,13.78,15.15,1,32,13.99,56,39
YDL137W_mRNA,91,87,474.3,250.51,272.84,147,310.65,434.3,325.46,317.6,160,195,134,194.98,105,126.99,149.98,119.74,125.97,7,130.63,87,35.22,34.85,0,23,64.01,6,27
YDL137W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR094W_mRNA,2,17,42,23,30,12,28,22,27,19,14,9,16,20,15,5,21,0,0,0,23,2,0,12,12,1,5,0,0
YOL058W_mRNA,93,22,377,27,220,15,560,663,589,507,34,320,28,327,30,27,11,30,39,9,36,15,10.01,11.03,1,71,0,30,0
YJL071W_mRNA,20,2,62,9,14,4,42,62,44,56,7,31,7,21,5,13,14,12,13,1,12,4,1,1,0,0,0,10,0
YJL088W_mRNA,11,7,39,3,31,0,56,74,62,62,8,36,4,20,2,13,7,10.09,10.07,0,8,4,0,0,0,13,0,0,0
YHR018C_mRNA,59,25,249,57,175,32,310,422,330,220,56,169,41,202,39,33,25,13.74,18.82,5,19,14,19.82,19.73,0,26,11,5,13
YER069W_mRNA,62,9,222,36,89,23,238,315,247,217,49,110,39,116,20,43,44,30,40,10,31,9,4,13.03,9,15,0,9,6
YMR062C_mRNA,28,10,123,39,70,14,152,175,167,133,21,67,25,65,22,16,42,2,7,5,19,10,5,5,0,11,0,8,0
YOL140W_mRNA,18,8,93,3,41,3,74,90,78,78,7,49,6,30,8,6,10,5,13,8,7,5,3,3,0,1,0,22,0
YMR042W_mRNA,6,9,13,46,5,18,8,19,12,6,24,9,14,9,17,3,34,2,2,0,2,9,0,0,0,0,14,0,4
YML099C_mRNA,2,2,33,10,19,5,29,35,19,32,9,20,6,15,6,5,2,5,5,0,5,2,9,9,0,5,0,0,0
YDR173C_mRNA,5,1,9,4,8,3,5,22,8,7,2,3,5,5,0,1,10,5,11,6,8,8,0,0,0,0,11,0,0
YDR376W_mRNA,22,3,59,10,31,6,62,53,48,60,10,36,5,35,11,20,6,5,10,5,16,6,1,1,0,0,0,0,0
YGL157W_mRNA,19,28,135,55,84,21,154,186,119,125,53,68,57,56,36,32,48,20.47,23.79,3,21,21,15.45,20.48,5,6,8,7,15
YNL020C_mRNA,2,4,22,18,12,7,20,26,24,22,4,11,11,14,6,2,21,7,7,0,2,15,0,0,0,0,0,0,0
YBR164C_mRNA,27,5,105,11,42,16,76,81,70,79,21,53,17,47,15,35,15,15.89,17.85,2,19,3,4,4,0,8,13,1,10
YPL051W_mRNA,0,4,23,7,10,7,17,12,11,24,4,14,3,5,10,5,10,4,4,0,4,0,0,1,1,0,0,0,0
YHL040C_mRNA,8,0,31,0,36,7,16,24,8,17,5,9,0,7,2,5,3,3.11,3.09,0,1,1,2,2,0,0,0,0,0
YHL047C_mRNA,0,0,5,0,1,3,5,6,8,6,1,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
YDR127W_mRNA,275,62,1228,186,738,97,1010,1439,1047,1112,138,653,150,653,113,219,161,206.86,281.97,75,175,74,42,51,9,34,1,75,19
YDR380W_mRNA,18,2,185,42,122,11,131,271,140,117,18,69,18,56,13,155,98,88,107,19,129,28,15,16,1,2,19,48,5
YGL148W_mRNA,128,54,594,111,400,92,512,708,521,555,105,308,75,292,86,105,132,83,104,21,81,62,44,58,14,18,32,32,0
YDR035W_mRNA,79,32,328,134,199,62,323,418,317,304,123,194,135,208,82,115,193,64,88,24,127,80,15,16,1,36,5,39,52
YBR249C_mRNA,123,67,643,177,372,112,523,821,520,591,145,341,132,360,85,123,222,98,131,33,102,106,10.99,15,4,22,10,16,11
YPR060C_mRNA,8,3,30,16,37,3,25,35,25,31,12,17,9,14,10,14,14,5,8,3,11,23,4,4.02,0,1,0,0,9
YGL202W_mRNA,719,50,3061,124,1711,96,3932,4182,3485,2726,153,1817,154,1719,111,783,256,782.96,911.05,128.97,422,81,218.95,244.97,26,63,18,193,26
YDR421W_mRNA,4,0,18,5,15,4,25,38,33,19,2,24,4,20,3,0,7,4,4,0,0,4,0,0,0,0,0,0,0
YHR137W_mRNA,11,0,156,24,87,32,137,209,136,115,31,77,31,72,18,80,118,62,90,28,71,36,22,22,0,19,26,30,44
YHR129C_mRNA,9,3,31,12,19,3,18,51,38,48,11,11,6,17,6,19,11,6,8,2,9,0,3,3,0,0,0,6,0
YDR106W_mRNA,1,0,1,0,1,0,3,4,1,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
YDL029W_mRNA,109,21,548,26,295,16,445,503,354,431,24,289,31,199,28,174,43,128.98,157.82,29,135,7,1,14,13,1,0,33,0
YDL029W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR065C_mRNA,94,34,368,85,187,45,299,387,275,295,84,151,49,162,47,109,103,69,85,16,93,36,22,24,2,3,12,25,18
YJL081C_mRNA,20,9,121,32,66,22,102,109,108,103,20,54,32,63,16,43,50,30.84,44.88,14,18,13,6,18,12,6,13,17,5
YNL059C_mRNA,25,6,132,25,75,16,106,121,97,115,18,55,14,60,23,37,26,13,24,11,16,12,1,1,0,0,0,0,0
YLR085C_mRNA,7,3,40,10,23,8,38,57,35,50,9,31,4,22,3,11,14,5,13,8,18,17,7,7,0,0,0,1,0
YPR034W_mRNA,55,15,200,38,132,25,163,225,156,158,36,111,28,102,17,53,38,45.87,54.82,9,28,10,9,10,1,1,10,0,0
YOR141C_mRNA,40,18,134,52,78,31,98,150,92,83,33,66,29,39,26,33,63,16,19,3,29,22,9,14,5,0,19,9,16
YMR033W_mRNA,31,16,144,32,97,18,108,114,103,94,33,59,30,56,16,37,79,30.04,30.03,0,29,23,13.99,18.99,5,14,0,22,9
YMR033W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR199C_mRNA,0,0,5,6,6,5,8,11,3,10,4,5,4,4,4,1,6,5,5,0,1,4,0,0,0,0,13,4,0
YPR200C_mRNA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR201W_mRNA,0,0,5,1,1,0,5,5,1,6,3,4,3,3,4,2,0,3,3,0,0,0,0,0,0,0,0,0,0
YLR392C_mRNA,5,0,27,1,9,4,25,20,21,25,6,11,6,4,5,9,4,2,5,3,9,3,3,3.01,0,10,1,12,0
YGR068C_mRNA,12,1,73,18,18,6,56,64,41,56,8,29,3,15,2,21,17,1,2,1,15,5,29,30,1,11,0,19,0
YLR242C_mRNA,1,1,10,1,1,1,9,14,7,11,0,14,0,9,1,2,3,0,0,0,4,0,0,0,0,1,0,0,0
YDR101C_mRNA,102,21,447,100,311,73,349,439,328,355,62,185,47,215,46,83,56,81,99,18.05,57,37,15,23,8,31,1,29,20
YPR085C_mRNA,7,3,24,8,17,8,32,29,24,17,7,20,13,15,4,4,8,0,4,4,7,1,11,11,0,0,0,1,0
YMR116C_mRNA,2111,295,9100,468,5739,350,7694,10804,6816.74,6900,394.17,4486,466,4434,364,3112,431,2496.81,2881.89,385,2431,178,1057.01,1188.01,131,393,30,728,63
YMR116C_pre-mRNA,0,0,0,0,0,0,0,0,5.26,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR058C_mRNA,7,4,19,32,23,19,30,22,22,23,22,8,20,13,20,14,33,6.06,10.24,4,9,21,0,0,0,0,1,32,8
YJL115W_mRNA,28,13,77,28,56,9,58,67,63,57,16,21,23,43,8,21,44,52,54,2,21,11,15,15,0,0,0,18,0
YDL197C_mRNA,4,1,9,3,7,1,11,19,7,7,4,6,1,7,4,0,3,3,3,0,3,4,0,0,0,5,0,0,0
YIL130W_mRNA,10,9,45,19,33,10,30,50,33,40,23,20,10,26,15,16,40,19.98,26,6,6,7,5,5,0,1,0,6,1
YJL170C_mRNA,1,0,15,3,4,0,11,9,10,1,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
YKL185W_mRNA,31,21,141,89,90,49,112,135,101,122,80,63,57,39,58,21,80,12,16,4,26,25,0,3,3,1,0,4,0
YMR119W_mRNA,7,4,64,24,22,13,36,62.07,47,43,18,30,15,29,22,3,18,20,20,0,12.91,4,0,0,0,1,0,14,0
YNL159C_mRNA,5,7,26,5,10,1,21,24,15,18,5,11,6,13,2,5,11,4,4,0,6,4,2,2,0,1,16,2,1
YNL008C_mRNA,23,1,106,14,72,9,84,116,81,83,4,30,3,40,2,13,5,3.01,7.08,4,20,4,2,2,0,0,0,0,0
YKL052C_mRNA,7,2,26,3,10,15,25,28,19,10,13,8,11,7,11,5,14,10,10,0,11,6,0,0,0,2,0,6,0
YGR097W_mRNA,14,19,42,44,21,31,66,92,55,61,59,23,42,52,49,15,79,23.05,25.01,2,25,25,0,0,0,7,11,3,0
YDL088C_mRNA,1,4,25,17,16,17,31,46,21,15,16,2,11,17,21,13,46,4,4,0,0,18,0,0,0,1,13,0,0
YPR145W_mRNA,655.62,228.45,3128.26,623.7,1800.13,352.17,2375.75,3187.94,2339.92,3218.45,556.5,2005.02,546.13,1679.47,451.13,422.08,545.01,333.78,504.31,168.85,416.94,245.56,113.81,136.37,23,239.94,40.99,186.88,45.13
YGR124W_mRNA,453.38,89.55,1955.74,402.3,1232.87,260.83,1646.25,2183.06,1530.08,1915.55,246.5,1047.97,225.87,1026.53,164.87,351.92,451.99,376.94,469.48,94.15,345.06,248.44,111.19,149.65,38,122.06,32.01,149.12,35.87
YDR321W_mRNA,76,23,263,52,176,46,229,319,210,205,35,97,35,136,41,61,79,65.96,75.92,10,86,41,15,15,0,6,22,34,8
YLR155C_mRNA,3,0,2.25,1,0.75,0,6.25,8,9.25,2.5,0.5,3.25,0,4.5,0,2,1.75,0,0,0,1.25,6.75,1.25,1.25,0,0,0,0,4.25
YLR157C_mRNA,3,0,2.25,1,0.75,0,6.25,8,9.25,2.5,0.5,3.25,0,4.5,0,2,1.75,0,0,0,1.25,6.75,1.25,1.25,0,0,0,0,4.25
YLR158C_mRNA,3,0,2.25,1,0.75,0,6.25,8,9.25,2.5,0.5,3.25,0,4.5,0,2,1.75,0,0,0,1.25,6.75,1.25,1.25,0,0,0,0,4.25
YLR160C_mRNA,3,0,2.25,1,0.75,0,6.25,8,9.25,2.5,0.5,3.25,0,4.5,0,2,1.75,0,0,0,1.25,6.75,1.25,1.25,0,0,0,0,4.25
YPR093C_mRNA,12,0,39,5,21,5,26,45,16,24,3,10,1,19,2,7,4,1,3,2,10,4,2,2,0,0,0,9,0
YBL069W_mRNA,23.24,5,40.7,47,27.62,14,47.97,78.49,50,30.52,21,18.9,24,43.6,15,8.73,54,0,1.46,1,17,16,0,0,0,0,0,31,11
YER101C_mRNA,1,3,21,4,10,7,10,27,8,9,10,9,16,3,6,4,19,4,4,0,0,1,0,0,0,1,0,0,0
YDR184C_mRNA,3,4,7.17,10,13,16,14,19,26,20,10.67,2,7.11,7,13,3,19,6,6,0,3,1.78,0,0,0,0,0,0,0
YGL017W_mRNA,20,4,49,8,38,4,44,58,37,43,13,31,4,24,3,10,12,11,13,2,5,2,4,4,0,0,0,6,6
YOR377W_mRNA,6,1,34,9,22,4,28,36,18,32,10,19,9,10,11,4,4,7,13,6,7,3,0,0,0,9,0,0,0
YGR177C_mRNA,37,0,252,21,147,8,134,150,130,143,17,94,12,80,10,20,29,22,24,2,21,10,6.97,6.96,0,0,0,0,0
YGL180W_mRNA,2,6,13,11,6,5,9,12,9,11,9,6,10,6,7,5,19,7,7,0,3,10,0,0,0,0,0,0,1
YLL042C_mRNA,0,0,0,0,0,1,0,2,3,5,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YPR049C_mRNA,4,1,39,20,12,8,38,45,17,32,12,13,9,12,8,6,18,5,5,0,8,13,5,5,0,0,0,0,0
YBR217W_mRNA,0,0,6,2,5,1,7,10,2,4,2,0,8,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
YPR185W_mRNA,2,3,23,11,13,7,19,26,16,13,10,17,8,13,11,2,23,6,6,0,0,0,0,0,0,1,21,0,0
YBR128C_mRNA,0,0,3,3,0,1,4,10,6,2,1,1,2,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0
YCR068W_mRNA,14,2,65,6,40,3,65,100,82,88,4,51,3,55,0,17,7,23,28,5,5,7,10,10,0,0,0,0,0
YMR159C_mRNA,0,2,2,4,5,3,14,9,5,5,4,4,15,2,5,0,8,0,0,0,0,2,0,0,0,0,0,1,0
YLR423C_mRNA,0,4,2,2,1,2,9,1,8,8,0,2,6,4,4,0,8,3,3,0,1,7,0,0,0,0,0,0,0
YFR021W_mRNA,27,3,71,8,34,8,46,60,54,42,10,27,5,33,5,12,15,8,10,2,21,0,0,0,0,0,0,0,0
YOL082W_mRNA,11,2,35,13,20,11,28,54,27,33,3,15,4,12,7,16,22,0,6,6,8,2,0,0,0,3,0,0,0
YNL242W_mRNA,6,4,50,11,22,9,70,81,59,63,18,25,16,34,10,7,42,13,18,5,10,4,3,4,1,10,0,0,2
YDL113C_mRNA,11,2,87,18,53,3,98,123,84,51,21,33,11,24,8,25,31,2,4,2,9,16,0,0.51,0,0,0,0,0
YPL100W_mRNA,10,7,49,1,17,3,35,35,31,21,14,20,5,7,3,8,6,6,6,0,20,5,0,0,0,1,0,12,0
YCL038C_mRNA,3,1,37,5,15,0,36,45,24,39,1,26,0,30,1,7,2,11,13,2,9,0,0,0,0,2,0,8,0
YLR431C_mRNA,0,2,8,5,13,1,6,8,4,7,2,1,5,5,1,1,0,3,3,0,2,1,0,0,0,0,0,0,11
YLR189C_mRNA,5,4,37,21,33,11,45,81,39,40,14,29,15,24,9,11,17,14,16,2,3,11,11.01,11.01,0,0,0,0,0
YJL178C_mRNA,27,12,198,14,95,10,139,189,131,133,7,88,9,85,9,39,24,26,38,12,29,7,14,14,0,31,0,8.92,10
YPL166W_mRNA,2,4,2,16,5,5,4,5,10,8,16,1,10,5,12,2,11,6,6,0,1,0,0,0,0,0,0,0,0
YNR007C_mRNA,2,4,6,11,4,4,10,18,11,8,3,8,8,13,1,3,18,5,5,0,2,10,0,0,0,0,3,5,10
YDR022C_mRNA,0,0,5,6,8,0,11,10,5,5,7,3,3,3,5,0,20,5,5,0,5,4,0,0,0,0,0,0,0
YIL146C_mRNA,0,1,3,0,2,2,4,7,7,2,3,0,3,1,0,2,4,0,0,0,1,1,0,0,0,0,0,0,7
YLR356W_mRNA,10,1,19,5,15,6,20,42,22,14,8,5,5,6,2,6,13,23,27,4,6,2,0,0,0,0,13,0,0
YOL083W_mRNA,0,4,3,5,4,2,3,6,6,4,7,0,5,0,0,5,3,0,1,1,7,4,0,1,1,0,0,0,0
YJL185C_mRNA,2,0,5,1,1,2,5,4,5,7,1,1,2,4,5,1,3,6,6,0,2,0,0,0,0,0,17,0,0
YLR211C_mRNA,0,4,2,3,1,6,1,6,5,6,6,4,9,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
YLR211C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL223W_mRNA,10,5,27,10,5,3,10,19,14,14,4,6,2,13,1,3,5,3,3,0,8,3,4,4,0,0,0,0,0
YPL149W_mRNA,6,1,32,8,10,4,26,36,13,36,2,18,3,18,3,9,15,1,5,4,4,0,0,1.5,0,0,0,0,0
YHR171W_mRNA,4,0,18,2,17,3,20,26,9,18,2,12,6,6,4,5,7,3,3,0,4,5,0,0,0,0,0,0,0
YBL078C_mRNA,4,6,2,2,6,1,8,14,6,3,4,6,2,2,4,3,14,0,0,0,8,0,0,0,0,0,0,0,0
YDL149W_mRNA,7,2,21,6,7,2,20,23,10,13,6,5,2,5,1,1,6,6,6,0,3,4,3,3,0,0,0,0,6
YPR026W_mRNA,0,0,9,3,13,0,9,17,16,6,0,10,3,5,1,7,0,3,3,0,5,2,0,0,0,0,0,0,0
YMR301C_mRNA,18,14,91,29,62,27,93,121,84,80,28,62,28,43,16,7,30,10.04,15.08,5,15,8,0,1,1,14,0,6,4
YNR002C_mRNA,0,0,0,0,0,0,0,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
YDR384C_mRNA,29,5,115,14,86,17,101,142,91,84,14,64,13,67,10,18,9,14,14,0,11,5,17,24,7,8,0,4,0
YBL099W_mRNA,160,246,701,390,490,243,745.95,1110,765,602,571,325,515,391,487,267,552,196.16,249.24,53,178,175,51.93,67.96,16,79,40,107,34
YLR393W_mRNA,10,1,34.96,8,21,3,47.56,74.53,55.25,41,11,25,3,21.53,5,1,9,2,6.01,4,3,7,0,0,0,0,0,0,0
YNL315C_mRNA,12,5,55,16,36,8,46,45,42,27,10,15,7,20,9,16,21,17,28,11,9,9,4,4,0,0,0,0,0
YJL180C_mRNA,5,6,29,12,19,8,24,24,16,14,9,11,7,12,11,6,39,22,25,3,4,12,0,0,0,0,0,6,1
YLR295C_mRNA,21,15,45,37,27,29,92,136,62,41,23,21,17,28,17,10,45,3,8,5,24,17,7,7,0,7,0,10,4
YPL271W_mRNA,9,1,16,16,24,12,39,70,40,17,14,14,8,12,6,2,3,4,4,0,0,3,5,5,0,1,0,3,0
YDL004W_mRNA,14,6,38,46,34,31,67,105,45,44,40,21,23,23,29,7,64,4.36,8.63,4,13,29,10,10,0,0,13,0,1
YDR377W_mRNA,4,12,20,28,11,26,31,53,27,24,19,13,11,9,19,3,34,10,10,0,9,8,0,0,0,0,0,0,6
YML081C-A_mRNA,0,0,14,13,6,7,17,22,26,13,10,2,6,11,10,8,27,0,0,0,4,1,0,0,0,1,0,0,10
YOL077W-A_mRNA,18,9,28,21,22,20,43,74,52,54,19,12,10,16,9,10,30,2,2,0,0,5,0,0,0,0,0,1,0
YJR121W_mRNA,316,87,1414,326,874,191,1184,1867,1125,1088,253,527,199,621,169,498,714.99,335.01,477.07,142,413,178,105,154.98,50,144,73,160,96
YPR020W_mRNA,2,1,6,20,5,27,20,19,10,6,8,3,9,9,15,4,80,0,0,0,0,5,0,0,0,0,5,0,4
YDR350C_mRNA,15,6,11,19,10,5,18,25,15,20,11,8,7,2,4,0,10,0,0,0,7,1,0,0,0,0,0,0,0
YNR020C_mRNA,3,3,24,7,18,5,30,20,20,18,3,10,6,8,4,5,16,9,9,0,5,11,6,6,0,16,0,0,0
YMR098C_mRNA,6,4,46,12,22,5,23,44,35,28,11,14,11,8,11,9,8,4,6,2,12,4,1,1,0,3,0,2,0
YBR039W_mRNA,28,23,115,52,74,46,101,165,93,67,49,48,48,46,48,38,187,20,28,8,25,83,4,8,4,2,9,13,18
YPL078C_mRNA,27,20,124,41,82,30,139,184,139,104,31,38,40,46,28,43,65,37,37,0,17,45,12,12,0,13,20,14,10
YDR298C_mRNA,22,61,97,225,73,145,125,183,115,87,121,30,96,58,79,41,210,18,20,2,18,43,6,6,0,2,30,5,10
YKL016C_mRNA,14,35,100,89,58,63,114,209,129,76,79,35,74,70,74,37,163,16,17,1,11,29,1,1,0,4,0,7,24
YML116W_mRNA,11,0,37,6,37,6,29,49,34,33,4,29,5,32,5,6,7,0,0,0,12,5,0,6,6,0,0,0,0
YAL020C_mRNA,8,0,38,3,26,2,42,21,26,25,0,26,2,9,0,9,2,6,11,5,11,5,0,0,0,19,0,18,0
YNL259C_mRNA,0,0,7,0,1,0,7,15,8,9,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
YOR079C_mRNA,17,2,45,11,47,8,44,62,37,41,10,27,5,22,5,8,7,9,11,2,8,6,0,0,0,0,0,0,0
YFL010W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL004W_mRNA,49,17,229,46,150,19,146,259,157,202,49,125,20,101,39,38,31,46,55,9,27,31,5,9,4,7,0,12,6
YOR011W_mRNA,3,0,24,1,4,1,12,19,12,19,2,7,4,8,2,0,0,2.11,2.13,0,0,0,1,1,0,0,0,0,0
YLR114C_mRNA,33,3,84,22,56,15,65,116,79,101,14,55,11,35,5,14,22,24,24,0,19,5,17,17,0,0,0,1,0
YOL078W_mRNA,1,1,10,6,13,6,9,13,7,10,11,1,6,10,9,2,7,0,1,1,0,5,0,0,0,0,0,1,0
YMR068W_mRNA,1,1,16,3,7,4,10,22,11,6,3,8,8,3,5,6,11,3,3,0,7,1,0,0,0,0,0,17,0
YJR001W_mRNA,43,14,193,47,124,27,143,217,131,191,26,95,19,115,19,68,45,37,64,27,53,15,4,5,1,11,0,23,6
YEL064C_mRNA,4,5,12,7,12,5,13,24,15,9,3,9,4,6,4,0,13,2,2,0,0,3,5,5,0,0,0,0,0
YKL146W_mRNA,27,8,126,33,68,28,110,160,123,99,19,71,20,59,18,40,75,29,36,7,50,14,18.9,22.89,4,27,0,2,0
YNL101W_mRNA,25,7,70,14,47,16,56,66,51,57,11,26,13,26,7,10,22,10,13,3,5,16,5,5,0,0,0,0,0
YBL089W_mRNA,6,7,24,2,17,2,23,41,31,22,1,16,0,10,0,11,1,8,8,0,1,0,0,1,1,0,0,0,0
YER119C_mRNA,19,4,113,5,53,3,88,124,85,110,4,47,4.85,53,3,17,10,8,14,6,9,13,8,8.01,0,1,0,14,1
YIL088C_mRNA,26,0,130,13,70,5,82,111,65,96,5,37,4,59,2,25,6,43,47,4,14,3,5.37,15.65,10,0,0,0,0
